id_name_1,id_name_2,dist,coords_1,coords_2,norm_coords_1_y,norm_coords_1_x,norm_coords_2_y,norm_coords_2_x
17632796.jpg.json_1_0,17632796.jpg.json_2_25,360.0902664610639,[424.5 552. ],[ 65.5 524. ],-0.5,0.0,64.5,136.0
17632796.jpg.json_1_0,17632796.jpg.json_2_26,275.18720900506986,[432.5 570. ],[200.5 718. ],7.5,18.0,141.5,0.0
17632796.jpg.json_1_0,17632796.jpg.json_2_27,159.1100248255904,[424.5 552. ],[270.5 512. ],-0.5,0.0,151.5,9.0
17632796.jpg.json_1_0,17632796.jpg.json_2_28,114.85643212288984,[424.5 557. ],[310.5 571. ],-0.5,5.0,150.5,254.0
17632796.jpg.json_1_0,17632796.jpg.json_2_29,258.0484450641003,[424.5 552. ],[194.5 435. ],-0.5,0.0,112.5,145.0
17632796.jpg.json_1_0,17632796.jpg.json_2_30,225.07998578283232,[424.5 552. ],[199.5 546. ],-0.5,0.0,76.5,103.0
17632796.jpg.json_1_0,17632796.jpg.json_2_31,178.0,[425.  551.5],[347.  391.5],0.0,-0.5,60.0,167.5
17632796.jpg.json_1_0,17632796.jpg.json_1_32,249.20072231034965,[424.5 552. ],[175.5 542. ],-0.5,0.0,23.5,47.0
17632796.jpg.json_1_0,17632796.jpg.json_1_33,235.27430798963155,[424.5 552. ],[247.5 397. ],-0.5,0.0,25.5,62.0
17632796.jpg.json_1_0,17632796.jpg.json_1_34,294.11052344314373,[424.5 552. ],[134.5 503. ],-0.5,0.0,84.5,4.0
17632796.jpg.json_1_0,17632796.jpg.json_1_35,299.2924990707251,[424.5 552. ],[134.5 478. ],-0.5,0.0,94.5,3.0
17632796.jpg.json_1_0,17632796.jpg.json_1_36,304.6850833237492,[424.5 552. ],[132.5 465. ],-0.5,0.0,61.5,3.0
17632796.jpg.json_1_0,17632796.jpg.json_1_37,370.7573330360439,[424.5 552. ],[ 94.5 383. ],-0.5,0.0,53.5,60.0
17632796.jpg.json_1_0,17632796.jpg.json_1_38,300.647634283059,[424.5 552. ],[174.5 385. ],-0.5,0.0,47.5,181.0
17632796.jpg.json_1_0,17632796.jpg.json_1_39,269.5347843971164,[424.5 552. ],[189.5 420. ],-0.5,0.0,4.5,212.0
17632796.jpg.json_1_0,17632796.jpg.json_1_40,308.6227470553653,[424.5 552. ],[196.5 344. ],-0.5,0.0,25.5,129.0
17632796.jpg.json_1_0,17632796.jpg.json_1_41,240.20824298928628,[424.5 552. ],[238.5 400. ],-0.5,0.0,13.5,12.0
17632796.jpg.json_1_0,17632796.jpg.json_1_42,218.78985351245157,[424.5 552. ],[211.5 502. ],-0.5,0.0,27.5,17.0
17632796.jpg.json_1_1,17632796.jpg.json_1_2,2.0,[437.  527.5],[437.  525.5],1.0,-0.5,4.0,4.5
17632796.jpg.json_1_1,17632796.jpg.json_1_3,45.17742799230607,[438.  527.5],[459.  487.5],2.0,-0.5,6.0,9.5
17632796.jpg.json_1_1,17632796.jpg.json_1_4,70.02856560004639,[438.  527.5],[440.  457.5],2.0,-0.5,0.0,102.5
17632796.jpg.json_1_1,17632796.jpg.json_1_5,163.97560794215707,[478.  562.5],[396.  704.5],42.0,34.5,1.0,-0.5
17632796.jpg.json_1_1,17632796.jpg.json_1_6,72.44998274671983,[436.  527.5],[404.  462.5],0.0,-0.5,3.0,210.5
17632796.jpg.json_1_1,17632796.jpg.json_1_7,110.1135777277262,[436.  527.5],[374.  436.5],0.0,-0.5,31.0,217.5
17632796.jpg.json_1_1,17632796.jpg.json_1_8,81.00617260431454,[435.5 528. ],[354.5 527. ],-0.5,0.0,100.5,3.0
17632796.jpg.json_1_1,17632796.jpg.json_2_9,20.12461179749811,[551.5 600. ],[569.5 609. ],115.5,72.0,33.5,33.0
17632796.jpg.json_1_1,17632796.jpg.json_2_10,0.0,[551.5 600. ],[551.5 600. ],115.5,72.0,0.5,117.0
17632796.jpg.json_1_1,17632796.jpg.json_2_11,153.68799562750502,[510.  567.5],[598.  441.5],74.0,39.5,67.0,285.5
17632796.jpg.json_1_1,17632796.jpg.json_2_12,38.01315561749642,[535.  586.5],[552.  552.5],99.0,58.5,46.0,178.5
17632796.jpg.json_1_1,17632796.jpg.json_2_13,0.0,[481.5 553. ],[481.5 553. ],45.5,25.0,64.5,177.0
17632796.jpg.json_1_1,17632796.jpg.json_2_14,232.1055794245369,[438.  527.5],[541.  319.5],2.0,-0.5,91.0,246.5
17632796.jpg.json_1_1,17632796.jpg.json_2_15,133.19534526401438,[438.  527.5],[484.  402.5],2.0,-0.5,153.0,294.5
17632796.jpg.json_1_1,17632796.jpg.json_2_16,141.66156853571826,[536.  594.5],[464.  716.5],100.0,66.5,104.0,3.5
17632796.jpg.json_1_1,17632796.jpg.json_2_17,34.438350715445125,[435.5 530. ],[404.5 545. ],-0.5,2.0,140.5,9.0
17632796.jpg.json_1_1,17632796.jpg.json_2_18,83.23460818673925,[478.  562.5],[430.  630.5],42.0,34.5,40.0,1.5
17632796.jpg.json_1_1,17632796.jpg.json_2_19,0.0,[441.  533.5],[441.  533.5],5.0,5.5,31.0,-0.5
17632796.jpg.json_1_1,17632796.jpg.json_2_20,3.0,[435.5 528. ],[432.5 528. ],-0.5,0.0,88.5,119.0
17632796.jpg.json_1_1,17632796.jpg.json_2_21,270.6473720544872,[436.  527.5],[321.  282.5],0.0,-0.5,73.0,281.5
17632796.jpg.json_1_1,17632796.jpg.json_2_22,312.8226334522488,[436.  527.5],[273.  260.5],0.0,-0.5,151.0,259.5
17632796.jpg.json_1_1,17632796.jpg.json_2_23,411.6430492550554,[436.  527.5],[171.  212.5],0.0,-0.5,143.0,184.5
17632796.jpg.json_1_1,17632796.jpg.json_2_24,409.0928989850594,[435.5 528. ],[ 94.5 302. ],-0.5,0.0,93.5,205.0
17632796.jpg.json_1_1,17632796.jpg.json_2_25,368.4087403957729,[435.5 528. ],[ 70.5 478. ],-0.5,0.0,69.5,90.0
17632796.jpg.json_1_1,17632796.jpg.json_2_26,300.9468391593439,[435.5 530. ],[200.5 718. ],-0.5,2.0,141.5,0.0
17632796.jpg.json_1_1,17632796.jpg.json_2_27,165.77394246382633,[435.5 528. ],[270.5 512. ],-0.5,0.0,151.5,9.0
17632796.jpg.json_1_1,17632796.jpg.json_2_28,118.18629362155326,[435.5 528. ],[327.5 480. ],-0.5,0.0,167.5,163.0
17632796.jpg.json_1_1,17632796.jpg.json_2_29,257.93410011086166,[435.5 528. ],[196.5 431. ],-0.5,0.0,114.5,141.0
17632796.jpg.json_1_1,17632796.jpg.json_2_30,236.30488780387088,[435.5 530. ],[199.5 542. ],-0.5,2.0,76.5,99.0
17632796.jpg.json_1_1,17632796.jpg.json_2_31,162.28986413205232,[436.  527.5],[349.  390.5],0.0,-0.5,62.0,166.5
17632796.jpg.json_1_1,17632796.jpg.json_1_32,258.43567865138124,[435.5 528. ],[177.5 513. ],-0.5,0.0,25.5,18.0
17632796.jpg.json_1_1,17632796.jpg.json_1_33,227.4664810472084,[435.5 528. ],[264.5 378. ],-0.5,0.0,42.5,43.0
17632796.jpg.json_1_1,17632796.jpg.json_1_34,302.0364216448076,[435.5 528. ],[134.5 503. ],-0.5,0.0,84.5,4.0
17632796.jpg.json_1_1,17632796.jpg.json_1_35,305.1245647272602,[435.5 528. ],[134.5 478. ],-0.5,0.0,94.5,3.0
17632796.jpg.json_1_1,17632796.jpg.json_1_36,309.48020938341114,[435.5 528. ],[132.5 465. ],-0.5,0.0,61.5,3.0
17632796.jpg.json_1_1,17632796.jpg.json_1_37,370.54824247323046,[435.5 528. ],[ 94.5 383. ],-0.5,0.0,53.5,60.0
17632796.jpg.json_1_1,17632796.jpg.json_1_38,297.6071235706565,[435.5 528. ],[174.5 385. ],-0.5,0.0,47.5,181.0
17632796.jpg.json_1_1,17632796.jpg.json_1_39,268.66335812685736,[435.5 528. ],[189.5 420. ],-0.5,0.0,4.5,212.0
17632796.jpg.json_1_1,17632796.jpg.json_1_40,301.62393804205925,[435.5 528. ],[196.5 344. ],-0.5,0.0,25.5,129.0
17632796.jpg.json_1_1,17632796.jpg.json_1_41,234.93190502781863,[435.5 528. ],[238.5 400. ],-0.5,0.0,13.5,12.0
17632796.jpg.json_1_1,17632796.jpg.json_1_42,225.50388023269133,[435.5 528. ],[211.5 502. ],-0.5,0.0,27.5,17.0
17632796.jpg.json_1_2,17632796.jpg.json_1_3,37.12142238654117,[442.  520.5],[459.  487.5],9.0,-0.5,6.0,9.5
17632796.jpg.json_1_2,17632796.jpg.json_1_4,63.0,[442.  520.5],[442.  457.5],9.0,-0.5,2.0,102.5
17632796.jpg.json_1_2,17632796.jpg.json_1_5,182.28000438885223,[447.  529.5],[396.  704.5],14.0,8.5,1.0,-0.5
17632796.jpg.json_1_2,17632796.jpg.json_1_6,65.7419196555744,[433.  521.5],[404.  462.5],0.0,0.5,3.0,210.5
17632796.jpg.json_1_2,17632796.jpg.json_1_7,103.46980235798269,[433.  521.5],[374.  436.5],0.0,0.5,31.0,217.5
17632796.jpg.json_1_2,17632796.jpg.json_1_8,78.0,[432.5 524. ],[354.5 524. ],-0.5,3.0,100.5,0.0
17632796.jpg.json_1_2,17632796.jpg.json_2_9,128.82546332150332,[465.5 532. ],[579.5 592. ],32.5,11.0,43.5,16.0
17632796.jpg.json_1_2,17632796.jpg.json_2_10,88.2779700718135,[465.5 532. ],[553.5 539. ],32.5,11.0,2.5,56.0
17632796.jpg.json_1_2,17632796.jpg.json_2_11,158.93709447451215,[465.5 530. ],[596.5 440. ],32.5,9.0,65.5,284.0
17632796.jpg.json_1_2,17632796.jpg.json_2_12,51.15662224971465,[465.5 530. ],[516.5 526. ],32.5,9.0,10.5,152.0
17632796.jpg.json_1_2,17632796.jpg.json_2_13,0.0,[465.5 532. ],[465.5 532. ],32.5,11.0,48.5,156.0
17632796.jpg.json_1_2,17632796.jpg.json_2_14,222.4971909935045,[462.  527.5],[541.  319.5],29.0,6.5,91.0,246.5
17632796.jpg.json_1_2,17632796.jpg.json_2_15,125.2517464948094,[442.  520.5],[484.  402.5],9.0,-0.5,153.0,294.5
17632796.jpg.json_1_2,17632796.jpg.json_2_16,180.27756377319943,[464.  532.5],[454.  712.5],31.0,11.5,94.0,-0.5
17632796.jpg.json_1_2,17632796.jpg.json_2_17,34.132096331752024,[432.5 525. ],[403.5 543. ],-0.5,4.0,139.5,7.0
17632796.jpg.json_1_2,17632796.jpg.json_2_18,100.9603882718366,[455.  531.5],[427.  628.5],22.0,10.5,37.0,-0.5
17632796.jpg.json_1_2,17632796.jpg.json_2_19,5.830951894845301,[444.  528.5],[441.  533.5],11.0,7.5,31.0,-0.5
17632796.jpg.json_1_2,17632796.jpg.json_2_20,0.0,[434.5 521. ],[434.5 521. ],1.5,0.0,90.5,112.0
17632796.jpg.json_1_2,17632796.jpg.json_2_21,263.89391808073185,[435.  520.5],[321.  282.5],2.0,-0.5,73.0,281.5
17632796.jpg.json_1_2,17632796.jpg.json_2_22,306.1388573833776,[433.  521.5],[273.  260.5],0.0,0.5,151.0,259.5
17632796.jpg.json_1_2,17632796.jpg.json_2_23,405.123437979093,[433.  521.5],[171.  212.5],0.0,0.5,143.0,184.5
17632796.jpg.json_1_2,17632796.jpg.json_2_24,403.2679010285842,[432.5 522. ],[ 96.5 299. ],-0.5,1.0,95.5,202.0
17632796.jpg.json_1_2,17632796.jpg.json_2_25,364.6642291204335,[432.5 522. ],[ 70.5 478. ],-0.5,1.0,69.5,90.0
17632796.jpg.json_1_2,17632796.jpg.json_2_26,301.7830346457534,[432.5 525. ],[200.5 718. ],-0.5,4.0,141.5,0.0
17632796.jpg.json_1_2,17632796.jpg.json_2_27,162.30834852218786,[432.5 522. ],[270.5 512. ],-0.5,1.0,151.5,9.0
17632796.jpg.json_1_2,17632796.jpg.json_2_28,113.08846094982458,[432.5 522. ],[327.5 480. ],-0.5,1.0,167.5,163.0
17632796.jpg.json_1_2,17632796.jpg.json_2_29,252.93675098727743,[432.5 522. ],[196.5 431. ],-0.5,1.0,114.5,141.0
17632796.jpg.json_1_2,17632796.jpg.json_2_30,233.6193485137736,[432.5 525. ],[199.5 542. ],-0.5,4.0,76.5,99.0
17632796.jpg.json_1_2,17632796.jpg.json_2_31,155.6181223379848,[433.  521.5],[349.  390.5],0.0,0.5,62.0,166.5
17632796.jpg.json_1_2,17632796.jpg.json_1_32,255.15877409957903,[432.5 522. ],[177.5 513. ],-0.5,1.0,25.5,18.0
17632796.jpg.json_1_2,17632796.jpg.json_1_33,221.2690669750293,[432.5 522. ],[264.5 378. ],-0.5,1.0,42.5,43.0
17632796.jpg.json_1_2,17632796.jpg.json_1_34,298.60509037858014,[432.5 522. ],[134.5 503. ],-0.5,1.0,84.5,4.0
17632796.jpg.json_1_2,17632796.jpg.json_1_35,301.2308085173228,[432.5 522. ],[134.5 478. ],-0.5,1.0,94.5,3.0
17632796.jpg.json_1_2,17632796.jpg.json_1_36,305.366992322353,[432.5 522. ],[132.5 465. ],-0.5,1.0,61.5,3.0
17632796.jpg.json_1_2,17632796.jpg.json_1_37,365.4654566439898,[432.5 522. ],[ 94.5 383. ],-0.5,1.0,53.5,60.0
17632796.jpg.json_1_2,17632796.jpg.json_1_38,292.11812679120067,[432.5 522. ],[174.5 385. ],-0.5,1.0,47.5,181.0
17632796.jpg.json_1_2,17632796.jpg.json_1_39,263.53937087274073,[432.5 522. ],[189.5 420. ],-0.5,1.0,4.5,212.0
17632796.jpg.json_1_2,17632796.jpg.json_1_40,295.6010825419961,[432.5 522. ],[196.5 344. ],-0.5,1.0,25.5,129.0
17632796.jpg.json_1_2,17632796.jpg.json_1_41,229.17242417009948,[432.5 522. ],[238.5 400. ],-0.5,1.0,13.5,12.0
17632796.jpg.json_1_2,17632796.jpg.json_1_42,221.90313201935655,[432.5 522. ],[211.5 502. ],-0.5,1.0,27.5,17.0
17632796.jpg.json_1_3,17632796.jpg.json_1_4,24.698178070456937,[453.  480.5],[444.  457.5],0.0,2.5,4.0,102.5
17632796.jpg.json_1_3,17632796.jpg.json_1_5,225.8583626966245,[462.  488.5],[396.  704.5],9.0,10.5,1.0,-0.5
17632796.jpg.json_1_3,17632796.jpg.json_1_6,51.62363799656123,[452.5 481. ],[404.5 462. ],-0.5,3.0,3.5,210.0
17632796.jpg.json_1_3,17632796.jpg.json_1_7,90.0499861188218,[452.5 481. ],[374.5 436. ],-0.5,3.0,31.5,217.0
17632796.jpg.json_1_3,17632796.jpg.json_1_8,105.84894897919392,[452.5 484. ],[354.5 524. ],-0.5,6.0,100.5,0.0
17632796.jpg.json_1_3,17632796.jpg.json_2_9,132.27622613304328,[492.5 487. ],[588.5 578. ],39.5,9.0,52.5,2.0
17632796.jpg.json_1_3,17632796.jpg.json_2_10,63.56099432828282,[493.5 483. ],[555.5 497. ],40.5,5.0,4.5,14.0
17632796.jpg.json_1_3,17632796.jpg.json_2_11,111.35977729862788,[492.5 480. ],[592.5 431. ],39.5,2.0,61.5,275.0
17632796.jpg.json_1_3,17632796.jpg.json_2_12,18.0,[493.5 483. ],[511.5 483. ],40.5,5.0,5.5,109.0
17632796.jpg.json_1_3,17632796.jpg.json_2_13,0.0,[492.5 482. ],[492.5 482. ],39.5,4.0,75.5,106.0
17632796.jpg.json_1_3,17632796.jpg.json_2_14,166.652332716947,[488.  477.5],[541.  319.5],35.0,-0.5,91.0,246.5
17632796.jpg.json_1_3,17632796.jpg.json_2_15,75.0,[488.  477.5],[488.  402.5],35.0,-0.5,157.0,294.5
17632796.jpg.json_1_3,17632796.jpg.json_2_16,224.1428116179504,[462.  488.5],[454.  712.5],9.0,10.5,94.0,-0.5
17632796.jpg.json_1_3,17632796.jpg.json_2_17,76.57675887630658,[453.  484.5],[403.  542.5],0.0,6.5,139.0,6.5
17632796.jpg.json_1_3,17632796.jpg.json_2_18,144.30869689661813,[462.  488.5],[427.  628.5],9.0,10.5,37.0,-0.5
17632796.jpg.json_1_3,17632796.jpg.json_2_19,49.39635614091387,[459.  487.5],[441.  533.5],6.0,9.5,31.0,-0.5
17632796.jpg.json_1_3,17632796.jpg.json_2_20,23.769728648009423,[452.5 484. ],[430.5 493. ],-0.5,6.0,86.5,84.0
17632796.jpg.json_1_3,17632796.jpg.json_2_21,237.35627229968037,[453.  480.5],[330.  277.5],0.0,2.5,82.0,276.5
17632796.jpg.json_1_3,17632796.jpg.json_2_22,284.2534080710379,[453.  480.5],[273.  260.5],0.0,2.5,151.0,259.5
17632796.jpg.json_1_3,17632796.jpg.json_2_23,388.9498682349693,[452.5 481. ],[173.5 210. ],-0.5,3.0,145.5,182.0
17632796.jpg.json_1_3,17632796.jpg.json_2_24,399.8249617019928,[452.5 481. ],[ 96.5 299. ],-0.5,3.0,95.5,202.0
17632796.jpg.json_1_3,17632796.jpg.json_2_25,382.0117799230804,[452.5 481. ],[ 70.5 478. ],-0.5,3.0,69.5,90.0
17632796.jpg.json_1_3,17632796.jpg.json_2_26,343.8895171417704,[452.5 484. ],[200.5 718. ],-0.5,6.0,141.5,0.0
17632796.jpg.json_1_3,17632796.jpg.json_2_27,183.5755975068582,[452.5 484. ],[270.5 508. ],-0.5,6.0,151.5,5.0
17632796.jpg.json_1_3,17632796.jpg.json_2_28,117.72000679578642,[452.5 481. ],[339.5 448. ],-0.5,3.0,179.5,131.0
17632796.jpg.json_1_3,17632796.jpg.json_2_29,260.83711392361323,[452.5 481. ],[196.5 431. ],-0.5,3.0,114.5,141.0
17632796.jpg.json_1_3,17632796.jpg.json_2_30,259.5630944491146,[452.5 484. ],[199.5 542. ],-0.5,6.0,76.5,99.0
17632796.jpg.json_1_3,17632796.jpg.json_2_31,137.18600511714013,[452.5 481. ],[354.5 385. ],-0.5,3.0,67.5,161.0
17632796.jpg.json_1_3,17632796.jpg.json_1_32,275.87859648765794,[452.5 484. ],[177.5 506. ],-0.5,6.0,25.5,11.0
17632796.jpg.json_1_3,17632796.jpg.json_1_33,210.2974084481309,[452.5 481. ],[280.5 360. ],-0.5,3.0,58.5,25.0
17632796.jpg.json_1_3,17632796.jpg.json_1_34,318.3535770177555,[452.5 484. ],[134.5 499. ],-0.5,6.0,84.5,0.0
17632796.jpg.json_1_3,17632796.jpg.json_1_35,318.014150628553,[452.5 481. ],[134.5 478. ],-0.5,3.0,94.5,3.0
17632796.jpg.json_1_3,17632796.jpg.json_1_36,320.3997503120126,[452.5 481. ],[132.5 465. ],-0.5,3.0,61.5,3.0
17632796.jpg.json_1_3,17632796.jpg.json_1_37,371.1711195661645,[452.5 481. ],[ 94.5 383. ],-0.5,3.0,53.5,60.0
17632796.jpg.json_1_3,17632796.jpg.json_1_38,294.10882339705483,[452.5 481. ],[174.5 385. ],-0.5,3.0,47.5,181.0
17632796.jpg.json_1_3,17632796.jpg.json_1_39,268.2871595883784,[452.5 481. ],[195.5 404. ],-0.5,3.0,10.5,196.0
17632796.jpg.json_1_3,17632796.jpg.json_1_40,290.3532331488665,[452.5 481. ],[196.5 344. ],-0.5,3.0,25.5,129.0
17632796.jpg.json_1_3,17632796.jpg.json_1_41,228.81652038259824,[452.5 481. ],[238.5 400. ],-0.5,3.0,13.5,12.0
17632796.jpg.json_1_3,17632796.jpg.json_1_42,241.46635376383188,[452.5 484. ],[211.5 499. ],-0.5,6.0,27.5,14.0
17632796.jpg.json_1_4,17632796.jpg.json_1_5,250.88842141477951,[440.  457.5],[396.  704.5],0.0,102.5,1.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_1_6,32.7566787083184,[439.5 454. ],[407.5 447. ],-0.5,99.0,6.5,195.0
17632796.jpg.json_1_4,17632796.jpg.json_1_7,67.446274915669,[439.5 454. ],[374.5 436. ],-0.5,99.0,31.5,217.0
17632796.jpg.json_1_4,17632796.jpg.json_1_8,108.23123393919153,[439.5 457. ],[354.5 524. ],-0.5,102.0,100.5,0.0
17632796.jpg.json_1_4,17632796.jpg.json_2_9,183.99184764548676,[474.  433.5],[591.  575.5],34.0,78.5,55.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_10,92.61749294814668,[502.  409.5],[559.  482.5],62.0,54.5,8.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_11,0.0,[558.  354.5],[558.  354.5],118.0,-0.5,27.0,198.5
17632796.jpg.json_1_4,17632796.jpg.json_2_12,0.0,[505.5 406. ],[505.5 406. ],65.5,51.0,-0.5,32.0
17632796.jpg.json_1_4,17632796.jpg.json_2_13,0.0,[494.  402.5],[494.  402.5],54.0,47.5,77.0,26.5
17632796.jpg.json_1_4,17632796.jpg.json_2_14,37.33630940518894,[556.  354.5],[543.  319.5],116.0,-0.5,93.0,246.5
17632796.jpg.json_1_4,17632796.jpg.json_2_15,0.0,[494.  402.5],[494.  402.5],54.0,47.5,163.0,294.5
17632796.jpg.json_1_4,17632796.jpg.json_2_16,255.00784301664132,[444.  457.5],[446.  712.5],4.0,102.5,86.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_17,92.70382947861432,[440.  457.5],[403.  542.5],0.0,102.5,139.0,6.5
17632796.jpg.json_1_4,17632796.jpg.json_2_18,171.49344010777787,[440.  457.5],[427.  628.5],0.0,102.5,37.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_19,76.0,[440.  457.5],[440.  533.5],0.0,102.5,30.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_20,23.0,[439.5 457. ],[416.5 457. ],-0.5,102.0,72.5,48.0
17632796.jpg.json_1_4,17632796.jpg.json_2_21,200.124960961895,[464.  427.5],[335.  274.5],24.0,72.5,87.0,273.5
17632796.jpg.json_1_4,17632796.jpg.json_2_22,252.46187831036983,[449.  441.5],[273.  260.5],9.0,86.5,151.0,259.5
17632796.jpg.json_1_4,17632796.jpg.json_2_23,359.4565342291054,[445.5 445. ],[173.5 210. ],5.5,90.0,145.5,182.0
17632796.jpg.json_1_4,17632796.jpg.json_2_24,376.1515651967967,[439.5 454. ],[100.5 291. ],-0.5,99.0,99.5,194.0
17632796.jpg.json_1_4,17632796.jpg.json_2_25,369.0,[439.5 456. ],[ 70.5 456. ],-0.5,101.0,69.5,68.0
17632796.jpg.json_1_4,17632796.jpg.json_2_26,353.83612025908263,[440.  457.5],[200.  717.5],0.0,102.5,141.0,-0.5
17632796.jpg.json_1_4,17632796.jpg.json_2_27,176.52761823578768,[439.5 457. ],[270.5 508. ],-0.5,102.0,151.5,5.0
17632796.jpg.json_1_4,17632796.jpg.json_2_28,100.17983829094555,[439.5 454. ],[339.5 448. ],-0.5,99.0,179.5,131.0
17632796.jpg.json_1_4,17632796.jpg.json_2_29,244.0860504002636,[439.5 454. ],[196.5 431. ],-0.5,99.0,114.5,141.0
17632796.jpg.json_1_4,17632796.jpg.json_2_30,254.33245958783948,[439.5 457. ],[186.5 483. ],-0.5,102.0,63.5,40.0
17632796.jpg.json_1_4,17632796.jpg.json_2_31,109.0,[445.5 445. ],[354.5 385. ],5.5,90.0,67.5,161.0
17632796.jpg.json_1_4,17632796.jpg.json_1_32,266.54267950930483,[439.5 457. ],[177.5 506. ],-0.5,102.0,25.5,11.0
17632796.jpg.json_1_4,17632796.jpg.json_1_33,184.5480967119412,[439.5 454. ],[282.5 357. ],-0.5,99.0,60.5,22.0
17632796.jpg.json_1_4,17632796.jpg.json_1_34,307.8782226790326,[439.5 457. ],[134.5 499. ],-0.5,102.0,84.5,0.0
17632796.jpg.json_1_4,17632796.jpg.json_1_35,305.5306858565928,[439.5 457. ],[134.5 475. ],-0.5,102.0,94.5,0.0
17632796.jpg.json_1_4,17632796.jpg.json_1_36,307.04071391266666,[439.5 457. ],[132.5 462. ],-0.5,102.0,61.5,0.0
17632796.jpg.json_1_4,17632796.jpg.json_1_37,352.23003846918,[439.5 454. ],[ 94.5 383. ],-0.5,99.0,53.5,60.0
17632796.jpg.json_1_4,17632796.jpg.json_1_38,273.8357171736368,[439.5 454. ],[174.5 385. ],-0.5,99.0,47.5,181.0
17632796.jpg.json_1_4,17632796.jpg.json_1_39,249.07027120874943,[439.5 454. ],[195.5 404. ],-0.5,99.0,10.5,196.0
17632796.jpg.json_1_4,17632796.jpg.json_1_40,266.7376988728815,[439.5 454. ],[196.5 344. ],-0.5,99.0,25.5,129.0
