id_names,condition,type,ierarchy,group,kind,ripeness,stage,integrity,class,class_type,tag_nums,alpha_horizons,centroids_norm_x,centroids_norm_y,main_diag_width,main_diag_height,main_diag_x0,main_diag_x1,main_diag_y0,main_diag_y1,main_diag_norm_x0,main_diag_norm_x1,main_diag_norm_y0,main_diag_norm_y1,part_height,part_width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,x0_coord,y0_coord,x_coord_object,y_coord_object,x_coord_object_norm,y_coord_object_norm,height_norm_plant,width_norm_plant,area_bb_norm_plant,area_mask_norm_plant,img_id,obj_id,neighbour_part_types,connection_points,connection_points_norm,neighbours_count
alfalfa15.jpg.json_4_11,0,-1,-1,0,-1,-1,-1,-1,0,4,plant_1,78.52614926893438,0.4948035866780529,0.2537304298320524,9.945876006948083,49,301.5989853064897,291.6531092995416,129,178,0.5026649755108161,0.486088515499236,0.215,0.2966666666666667,49,28,0.0816666666666666,0.0466666666666666,1171,0.0038111111111111,0.0032527777777777,284,129,187.0,152.5,0.4770408163265306,0.2554438860971524,0.0820770519262981,0.0714285714285714,0.0058626465661641,0.005003760298089,alfalfa15,alfalfa15_plant_1,"[1, 2, 2, 1, 2, 2]","[[178, 294], [149, 311], [140, 284], [178, 289], [177, 283], [129, 309]]","[[49, 10], [20, 27], [11, 0], [49, 5], [48, 0], [0, 25]]",6
alfalfa15.jpg.json_2_12,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,95.61091240213284,0.2210766593954503,0.3216749766282331,16.30836277940631,166,125.08078330513143,141.38914608453774,116,282,0.208467972175219,0.2356485768075629,0.1933333333333333,0.47,166,33,0.2766666666666666,0.055,3209,0.0152166666666666,0.0089138888888888,116,116,21.5,198.0,0.0548469387755102,0.3316582914572864,0.2780569514237856,0.0841836734693877,0.0234078556045533,0.0137122688271288,alfalfa15,alfalfa15_plant_1,[1],"[[282, 140]]","[[166, 24]]",1
alfalfa15.jpg.json_2_13,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,78.55127863943355,0.2926518386714116,0.3714122182680902,23.492371266366604,116,186.9013293508472,163.40895808448056,167,283,0.3115022155847453,0.2723482634741342,0.2783333333333333,0.4716666666666667,116,38,0.1933333333333333,0.0633333333333333,2810,0.0122444444444444,0.0078055555555555,156,167,64.0,224.0,0.1632653061224489,0.3752093802345058,0.1943048576214405,0.096938775510204,0.0188356749735069,0.0120073154890096,alfalfa15,alfalfa15_plant_1,"[1, 2, 1, 2]","[[283, 161], [254, 181], [179, 192], [188, 194]]","[[116, 5], [87, 25], [12, 36], [21, 38]]",4
alfalfa15.jpg.json_2_15,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,81.56855269435121,0.3013723101908242,0.4611713357693869,7.55962929235352,51,184.92971767154572,177.37008837919225,249,300,0.3082161961192429,0.2956168139653203,0.415,0.5,51,25,0.085,0.0416666666666666,821,0.0035416666666666,0.0022805555555555,165,249,66.5,273.5,0.1696428571428571,0.4581239530988275,0.0854271356783919,0.0637755102040816,0.0054481591631627,0.0035081871944757,alfalfa15,alfalfa15_plant_1,"[1, 0, 2, 2, 1]","[[299, 183], [268, 190], [254, 181], [253, 190], [297, 181]]","[[50, 18], [19, 25], [5, 16], [4, 25], [48, 16]]",5
alfalfa15.jpg.json_2_16,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,102.21609004638368,0.4417915425003548,0.2528246062154108,19.918149263559712,92,256.0479415059957,275.9660907695554,110,202,0.4267465691766595,0.4599434846159257,0.1833333333333333,0.3366666666666666,92,36,0.1533333333333333,0.06,2349,0.0091999999999999,0.006525,246,110,153.0,155.0,0.3903061224489796,0.2596314907872696,0.1541038525963149,0.0918367346938775,0.0141523946261921,0.0100374320582504,alfalfa15,alfalfa15_plant_1,"[2, 1, 2, 4, 4, 1, 0, 2, 1, 1]","[[192, 281], [200, 271], [124, 273], [177, 282], [122, 272], [182, 281], [117, 245], [136, 278], [202, 276], [194, 280]]","[[82, 35], [90, 25], [14, 27], [67, 36], [12, 26], [72, 35], [7, 0], [26, 32], [92, 30], [84, 34]]",10
alfalfa15.jpg.json_2_17,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,61.46524867479701,0.5061660181582361,0.1743579766536965,39.14937270790409,72,323.06484048829697,283.9154677803929,69,141,0.5384414008138283,0.4731924463006547,0.115,0.235,72,43,0.12,0.0716666666666666,1285,0.0086,0.0035694444444444,279,69,189.5,104.0,0.4834183673469387,0.1742043551088777,0.1206030150753768,0.1096938775510204,0.0132294123679622,0.0054908898232659,alfalfa15,alfalfa15_plant_1,"[2, 2, 4, 0, 4, 2, 2]","[[112, 288], [115, 311], [140, 284], [69, 314], [114, 287], [136, 278], [68, 319]]","[[43, 9], [46, 32], [71, 5], [0, 35], [45, 8], [67, 0], [0, 40]]",7
alfalfa15.jpg.json_2_18,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,71.98067703383606,0.4974681684622918,0.1265572967678746,28.30045540427443,87,311.79655097173435,283.4960955674599,35,122,0.519660918286224,0.4724934926124332,0.0583333333333333,0.2033333333333333,87,33,0.145,0.055,1021,0.007975,0.0028361111111111,278,35,183.5,77.5,0.4681122448979591,0.1298157453936348,0.1457286432160804,0.0841836734693877,0.0122679725156394,0.0043628003965405,alfalfa15,alfalfa15_plant_1,"[4, 0, 2, 2, 2]","[[86, 288], [59, 311], [122, 277], [112, 288], [60, 311]]","[[51, 10], [24, 33], [87, 0], [77, 10], [25, 33]]",5
alfalfa15.jpg.json_2_19,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,87.6459155416523,0.5524978354978355,0.1337070707070707,2.3843602632871352,58,332.57677098096275,330.1924107176756,54,112,0.5542946183016045,0.5503206845294594,0.09,0.1866666666666666,58,29,0.0966666666666666,0.0483333333333333,1155,0.0046722222222222,0.0032083333333333,317,54,220.5,82.0,0.5625,0.1373534338358459,0.0971524288107202,0.0739795918367346,0.0071872970293645,0.0049353912419239,alfalfa15,alfalfa15_plant_1,"[2, 2, 2, 0]","[[60, 316], [68, 319], [112, 323], [85, 346]]","[[6, 0], [14, 2], [58, 6], [31, 29]]",4
alfalfa15.jpg.json_2_20,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,56.53889989887416,0.5427720700152208,0.200808599695586,31.723662411597218,48,341.845720012042,310.12205760044475,96,144,0.5697428666867366,0.5168700960007413,0.16,0.24,48,43,0.08,0.0716666666666666,876,0.0057333333333333,0.0024333333333333,304,96,214.5,119.0,0.5471938775510204,0.1993299832495812,0.0804020100502512,0.1096938775510204,0.0088196082453081,0.0037432058250435,alfalfa15,alfalfa15_plant_1,"[0, 2, 2, 2, 2, 4]","[[120, 339], [144, 316], [112, 323], [115, 311], [103, 347], [129, 309]]","[[24, 35], [48, 12], [16, 19], [19, 7], [7, 43], [33, 5]]",6
alfalfa15.jpg.json_2_21,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,52.13432506136823,0.5576046194494162,0.2681530725304696,66.08895011024669,85,364.0243264445319,297.9353763342852,123,208,0.6067072107408865,0.496558960557142,0.205,0.3466666666666667,85,92,0.1416666666666666,0.1533333333333333,3911,0.0217222222222222,0.0108638888888888,288,123,223.0,164.5,0.5688775510204082,0.2755443886097152,0.1423785594639866,0.2346938775510204,0.0334153762007315,0.016711961166376,alfalfa15,alfalfa15_plant_1,"[2, 2, 2, 1, 2, 4, 0, 1, 1]","[[122, 357], [133, 374], [163, 368], [180, 295], [144, 316], [149, 311], [208, 292], [193, 288], [208, 290]]","[[0, 69], [10, 86], [40, 80], [57, 7], [21, 28], [26, 23], [85, 4], [70, 0], [85, 2]]",9
alfalfa15.jpg.json_2_22,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,34.31586749676075,0.5910323383084577,0.2978333333333333,46.88235038741266,32,376.1559826942923,329.2736323068796,164,196,0.6269266378238204,0.5487893871781327,0.2733333333333333,0.3266666666666666,32,57,0.0533333333333333,0.095,670,0.0050666666666666,0.0018611111111111,322,164,239.5,179.0,0.610969387755102,0.2998324958123953,0.0536013400335008,0.1454081632653061,0.0077940724028304,0.0028629542269168,alfalfa15,alfalfa15_plant_1,"[0, 2]","[[196, 322], [163, 368]]","[[32, 0], [0, 46]]",2
alfalfa15.jpg.json_2_23,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,38.79528161517708,0.660837727006444,0.2123022847100175,37.31876773659752,30,414.392470790192,377.0737030535945,113,143,0.6906541179836534,0.6284561717559908,0.1883333333333333,0.2383333333333333,30,44,0.05,0.0733333333333333,569,0.0036666666666666,0.0015805555555555,374,113,285.0,127.0,0.7270408163265306,0.2127303182579564,0.050251256281407,0.1122448979591836,0.0056404471336273,0.0024313745598742,alfalfa15,alfalfa15_plant_1,"[0, 2]","[[143, 384], [133, 374]]","[[30, 10], [20, 0]]",2
alfalfa15.jpg.json_2_24,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,61.67890989741724,0.6230117979395148,0.1427318045862412,39.34111820269061,73,393.55259226199047,354.21147405929986,49,122,0.6559209871033175,0.5903524567654997,0.0816666666666666,0.2033333333333333,73,59,0.1216666666666666,0.0983333333333333,2006,0.0119638888888888,0.0055722222222222,346,49,264.5,84.5,0.6747448979591837,0.1415410385259631,0.1222780569514237,0.1505102040816326,0.0184040953064642,0.0085717704167093,alfalfa15,alfalfa15_plant_1,"[0, 2, 2, 2]","[[122, 367], [87, 355], [122, 357], [104, 350]]","[[73, 21], [38, 9], [73, 11], [55, 4]]",4
alfalfa15.jpg.json_2_25,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,24.36703817393135,0.5222523738130934,0.9243548225887056,83.8987987147384,38,356.6540087203698,272.7552100056314,535,573,0.594423347867283,0.4545920166760523,0.8916666666666667,0.955,38,158,0.0633333333333333,0.2633333333333333,3335,0.0166777777777777,0.0092638888888888,227,535,195.0,553.0,0.4974489795918367,0.9262981574539364,0.0636515912897822,0.4030612244897959,0.0256554883259836,0.0142506751444296,alfalfa15,alfalfa15_plant_1,"[1, 0]","[[573, 226], [573, 247]]","[[38, 0], [38, 20]]",2
alfalfa15.jpg.json_2_26,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,25.46348738647606,0.4497410192147034,0.8794757727652465,88.19943558097634,42,304.883860984625,216.68442540364867,511,553,0.5081397683077084,0.3611407090060811,0.8516666666666667,0.9216666666666666,42,98,0.07,0.1633333333333333,1596,0.0114333333333333,0.0044333333333333,222,511,160.0,531.0,0.4081632653061224,0.8894472361809045,0.0703517587939698,0.25,0.0175879396984924,0.0068198133524766,alfalfa15,alfalfa15_plant_1,"[0, 1, 2]","[[552, 229], [553, 224], [551, 221]]","[[41, 7], [42, 2], [40, 0]]",3
alfalfa15.jpg.json_2_27,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,85.07169099726438,0.3597206130823075,0.8526997344919142,7.243150284220178,84,219.33493464314688,212.0917843589267,471,555,0.3655582244052448,0.3534863072648778,0.785,0.925,84,44,0.14,0.0733333333333333,2762,0.0102666666666666,0.0076722222222222,196,471,107.0,512.0,0.2729591836734694,0.8576214405360134,0.1407035175879397,0.1122448979591836,0.0157932519741564,0.0118022083205141,alfalfa15,alfalfa15_plant_1,"[1, 2, 2, 1, 2, 1, 0]","[[555, 214], [508, 195], [551, 221], [526, 195], [510, 195], [479, 228], [534, 229]]","[[84, 18], [37, 0], [80, 25], [55, 0], [39, 0], [8, 32], [63, 33]]",7
alfalfa15.jpg.json_2_28,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,72.88361686654376,0.3288599130725509,0.799291206954196,20.324911124642995,66,205.8076723600906,185.4827612354476,452,518,0.3430127872668176,0.3091379353924127,0.7533333333333333,0.8633333333333333,66,31,0.11,0.0516666666666666,997,0.0056833333333333,0.0027694444444444,186,452,90.5,484.0,0.2308673469387755,0.8107202680067002,0.1105527638190954,0.0790816326530612,0.0087426930571223,0.0042602468122927,alfalfa15,alfalfa15_plant_1,"[1, 2, 0, 2]","[[518, 191], [508, 185], [466, 217], [510, 195]]","[[66, 5], [56, 0], [14, 31], [58, 9]]",4
alfalfa15.jpg.json_2_29,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,88.82197103823658,0.3036518046709129,0.7996178343949044,1.2132395237476885,59,182.72101555792756,181.50777603417984,454,513,0.3045350259298792,0.3025129600569664,0.7566666666666667,0.855,59,12,0.0983333333333333,0.02,471,0.0019666666666666,0.0013083333333333,178,454,73.0,482.5,0.1862244897959183,0.8082077051926299,0.0988274706867671,0.0306122448979591,0.0030253307353091,0.0020126140908624,alfalfa15,alfalfa15_plant_1,"[2, 0, 1, 1]","[[508, 185], [462, 189], [511, 184], [458, 177]]","[[54, 7], [8, 11], [57, 6], [4, 0]]",4
alfalfa15.jpg.json_1_30,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,88.47575073972084,0.325593837535014,0.3696638655462185,6.093563118145852,229,198.7037260973411,192.61016297919525,96,325,0.3311728768289018,0.3210169382986587,0.16,0.5416666666666666,229,27,0.3816666666666666,0.045,1785,0.017175,0.0049583333333333,180,96,82.5,209.5,0.2104591836734693,0.3509212730318258,0.3835845896147403,0.0688775510204081,0.0264203671418316,0.0076274228284278,alfalfa15,alfalfa15_plant_1,"[4, 2, 0, 2, 2, 1, 1]","[[113, 206], [179, 192], [304, 200], [297, 181], [217, 199], [325, 195], [325, 194]]","[[17, 26], [83, 12], [208, 20], [201, 1], [121, 19], [229, 15], [229, 14]]",7
alfalfa15.jpg.json_1_31,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,137.47438235184313,0.2845168612191958,0.4979604409857328,52.33581005515492,48,150.23780387312337,202.5736139282783,280,328,0.2503963397885389,0.3376226898804638,0.4666666666666667,0.5466666666666666,48,57,0.08,0.095,514,0.0076,0.0014277777777777,137,280,54.5,303.0,0.1390306122448979,0.507537688442211,0.0804020100502512,0.1454081632653061,0.0116911086042457,0.0021963559293063,alfalfa15,alfalfa15_plant_1,"[1, 2, 2, 2, 1]","[[326, 194], [282, 140], [283, 161], [299, 183], [325, 194]]","[[46, 57], [2, 3], [3, 24], [19, 46], [45, 57]]",5
alfalfa15.jpg.json_1_32,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,57.0800554769661,0.4806989247311828,0.3039516129032258,4.531960343977573,7,290.6017965711779,286.0698362272003,179,186,0.4843363276186298,0.4767830603786672,0.2983333333333333,0.31,7,10,0.0116666666666666,0.0166666666666666,62,0.0001944444444444,0.0001722222222222,284,179,178.0,181.5,0.4540816326530612,0.3040201005025125,0.0117252931323283,0.0255102040816326,0.0002991146207226,0.00026493009264,alfalfa15,alfalfa15_plant_1,"[2, 2, 1, 4]","[[182, 283], [180, 294], [186, 289], [178, 294]]","[[3, 0], [1, 10], [7, 5], [0, 10]]",4
alfalfa15.jpg.json_1_33,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,51.33428543292096,0.4729487179487179,0.3232307692307692,9.602028872415133,12,287.72083495903235,278.1188060866172,189,201,0.4795347249317205,0.4635313434776953,0.315,0.335,12,11,0.02,0.0183333333333333,65,0.0003666666666666,0.0001805555555555,278,189,172.5,194.0,0.4400510204081632,0.3249581239530988,0.0201005025125628,0.0280612244897959,0.0005640447133627,0.000277749290671,alfalfa15,alfalfa15_plant_1,"[2, 1, 2, 1, 1]","[[194, 280], [201, 278], [193, 288], [188, 289], [201, 277]]","[[5, 2], [12, 0], [4, 10], [0, 11], [12, 0]]",5
alfalfa15.jpg.json_1_34,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,111.05004915518522,0.4704208754208754,0.3443602693602693,3.07893287164552,8,280.4759187849219,283.5548516565674,202,210,0.4674598646415364,0.4725914194276123,0.3366666666666666,0.35,8,15,0.0133333333333333,0.025,99,0.0003333333333333,0.000275,275,202,171.5,205.0,0.4375,0.3433835845896147,0.0134003350083752,0.0382653061224489,0.0005127679212388,0.000423033535022,alfalfa15,alfalfa15_plant_1,"[2, 2, 0, 1, 1]","[[208, 290], [202, 276], [207, 275], [207, 274], [202, 278]]","[[6, 15], [0, 1], [5, 0], [5, 0], [0, 3]]",5
alfalfa15.jpg.json_1_35,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,71.9788891890835,0.302535061843399,0.6911067122082493,135.98672646973992,418,257.8636038431816,121.87687737344166,180,598,0.4297726730719693,0.2031281289557361,0.3,0.9966666666666668,418,162,0.6966666666666667,0.27,6441,0.1881,0.0178916666666666,111,180,81.0,388.0,0.2066326530612245,0.6499162479061976,0.7001675041876047,0.413265306122449,0.2893549379550815,0.0275228181724951,alfalfa15,alfalfa15_plant_1,"[1, 2, 1, 2, 1, 1, 1, 0]","[[202, 273], [458, 177], [530, 156], [200, 271], [325, 195], [207, 273], [326, 194], [598, 130]]","[[22, 162], [278, 66], [350, 45], [20, 160], [145, 84], [27, 162], [146, 83], [418, 19]]",8
alfalfa15.jpg.json_1_36,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,33.86138635190652,0.5434666666666667,0.6902173160173161,198.21330610199595,133,426.1261388315066,227.91283272951068,347,480,0.7102102313858444,0.3798547212158511,0.5783333333333334,0.8,133,183,0.2216666666666666,0.305,1925,0.0676083333333333,0.0053472222222222,228,347,208.5,412.5,0.5318877551020408,0.6909547738693468,0.2227805695142378,0.4668367346938775,0.1040021536252692,0.0082256520698731,alfalfa15,alfalfa15_plant_1,"[4, 4, 4, 4, 4, 0, 2]","[[384, 367], [372, 397], [351, 411], [377, 377], [376, 358], [480, 235], [479, 228]]","[[37, 139], [25, 169], [4, 183], [30, 149], [29, 130], [133, 7], [132, 0]]",7
alfalfa15.jpg.json_1_37,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,46.76578135658299,0.2867498739283913,0.8855295007564297,34.786919857819214,37,190.2121756415136,155.4252557836944,512,549,0.317020292735856,0.259042092972824,0.8533333333333334,0.915,37,38,0.0616666666666666,0.0633333333333333,661,0.0039055555555555,0.0018361111111111,154,512,62.0,529.5,0.1581632653061224,0.8869346733668342,0.0619765494137353,0.096938775510204,0.0060079308105151,0.0028244966328239,alfalfa15,alfalfa15_plant_1,"[1, 1, 2, 0, 2, 2]","[[530, 156], [540, 172], [511, 184], [549, 155], [518, 191], [526, 192]]","[[18, 2], [28, 18], [0, 30], [37, 1], [6, 37], [14, 38]]",6
alfalfa15.jpg.json_1_38,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,144.79823215850843,0.3388083927157561,0.928705463182898,46.77741788082449,33,180.28857956337487,227.0659974441994,541,574,0.3004809659389582,0.3784433290736657,0.9016666666666666,0.9566666666666668,33,55,0.055,0.0916666666666666,421,0.0050416666666666,0.0011694444444444,171,541,87.5,556.5,0.2232142857142857,0.9321608040201004,0.0552763819095477,0.1403061224489795,0.0077556148087375,0.0017989607903462,alfalfa15,alfalfa15_plant_1,"[2, 2, 2, 1, 0]","[[555, 214], [573, 226], [553, 224], [540, 172], [544, 171]]","[[14, 43], [32, 55], [12, 53], [0, 1], [3, 0]]",5
alfalfa184.jpg.json_4_1,0,-1,-1,0,-1,-1,-1,-1,0,4,plant_1,105.24183341652318,0.3858232177553432,0.3276345071409971,70.29936781003448,258,198.6383210357791,268.9376888458136,76,334,0.3310638683929651,0.4482294814096892,0.1266666666666666,0.5566666666666666,258,199,0.43,0.3316666666666666,33282,0.1426166666666666,0.09245,126,76,212.5,129.0,0.3632478632478632,0.2471264367816092,0.4942528735632184,0.3401709401709402,0.1681304646821888,0.1089890951959917,alfalfa184,alfalfa184_plant_1,"[0, 1]","[[295, 230], [295, 229]]","[[219, 104], [219, 103]]",2
alfalfa184.jpg.json_4_2,0,-1,-1,0,-1,-1,-1,-1,0,4,plant_1,121.08982524708222,0.9203639455782312,0.9177570456754132,59.09364601330594,98,521.6740511901712,580.7676972034772,500,598,0.8694567519836187,0.9679461620057952,0.8333333333333334,0.9966666666666668,98,80,0.1633333333333333,0.1333333333333333,3430,0.0217777777777777,0.0095277777777777,516,500,543.0,473.0,0.9282051282051282,0.9061302681992336,0.1877394636015325,0.1367521367521367,0.0256737728002095,0.0112322756000916,alfalfa184,alfalfa184_plant_1,"[4, 2, 2, 1]","[[597, 557], [501, 530], [504, 517], [499, 521]]","[[97, 41], [1, 14], [4, 1], [0, 5]]",4
