img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
plant_1_00027__078,plant_1,635,325,0.635,0.5062305295950156,206375,0.3214563862928349,0.08676479750778816,00027__078,0.38935318002470043,0.4501232070085992,114,154
plant_2_00027__078,plant_2,795,308,0.795,0.4797507788161994,244860,0.3814018691588785,0.07809657320872274,00027__078,0.7193913956358954,0.327982508277155,300,27
plant_1_00029__015,plant_1,872,545,0.872,0.8555729984301413,475240,0.7460596546310833,0.3111412872841444,00029__015,0.5541957053670868,0.42621944328117983,72,10
plant_1_00030__041,plant_1,888,518,0.888,0.7777777777777778,459984,0.6906666666666667,0.1591066066066066,00030__041,0.43309182348015923,0.5155810031614212,60,62
plant_1_00033__139,plant_1,678,444,0.678,0.6568047337278107,301032,0.44531360946745563,0.08629437869822486,00033__139,0.5734822031289385,0.4044226279249164,178,135
plant_2_00033__139,plant_2,234,278,0.234,0.41124260355029585,65052,0.09623076923076923,0.03544970414201183,00033__139,0.3123737010841706,0.6842571774328159,119,587
plant_3_00033__139,plant_3,192,375,0.192,0.5547337278106509,72000,0.10650887573964497,0.04368343195266272,00033__139,0.2615569964953903,0.8666375211649171,53,771
plant_1_00034__095,plant_1,816,542,0.816,0.8138138138138138,442272,0.6640720720720721,0.1226066066066066,00034__095,0.5229344718971936,0.5087178896835505,83,105
plant_1_00106__077,plant_1,658,230,0.658,0.34534534534534533,151340,0.22723723723723724,0.024417417417417417,00106__077,0.3786009906105835,0.5128583200098389,150,129
plant_2_00106__077,plant_2,65,34,0.065,0.05105105105105105,2210,0.003318318318318318,0.001036036036036036,00106__077,0.7520194107150628,0.612668115942029,486,592
plant_1_00106__094,plant_1,593,248,0.593,0.37237237237237236,147064,0.2208168168168168,0.03582282282282282,00106__094,0.274572816592265,0.35451844245116937,50,96
plant_2_00106__094,plant_2,496,492,0.496,0.7387387387387387,244032,0.3664144144144144,0.04797897897897898,00106__094,0.47406980116500047,0.6220232834699881,49,409
plant_3_00106__094,plant_3,480,378,0.48,0.5675675675675675,181440,0.2724324324324324,0.02386786786786787,00106__094,0.6820010435699918,0.3499913185707096,273,156
plant_1_00110__002,plant_1,627,322,0.627,0.48348348348348347,201894,0.30314414414414415,0.056906906906906904,00110__002,0.3502970120516295,0.5580470448548813,73,215
plant_1_00111__001,plant_1,863,554,0.863,0.7662517289073306,478102,0.6612752420470263,0.10560719225449516,00111__001,0.4179619817729683,0.5034746051287424,11,52
plant_2_00111__001,plant_2,329,226,0.329,0.31258644536652835,74354,0.10284094052558783,0.02505255878284924,00111__001,0.3746412467177201,0.23253442279026115,150,86
plant_3_00111__001,plant_3,364,233,0.364,0.32226832641770403,84812,0.11730567081604426,0.014495159059474412,00111__001,0.10610634231837233,0.13519007633587787,8,5
plant_1_00125__014,plant_1,521,498,0.521,0.7477477477477478,259458,0.38957657657657657,0.0934039039039039,00125__014,0.42219607200236386,0.38198146510842834,42,223
plant_2_00125__014,plant_2,736,373,0.736,0.56006006006006,274528,0.4122042042042042,0.034496996996996994,00125__014,0.6279282546964811,0.5512315560391731,225,119
plant_1_00125__030,plant_1,901,488,0.901,0.7229629629629629,439688,0.6513896296296297,0.1540622222222222,00125__030,0.4612750838383579,0.384122788291407,55,64
None_00127__021,None,64,39,0.064,0.05855855855855856,2496,0.003747747747747748,0.0006396396396396397,00127__021,0.5292369834623356,0.6194389671361503,329,590
plant_1_00127__021,plant_1,783,420,0.783,0.6306306306306306,328860,0.4937837837837838,0.22535435435435436,00127__021,0.5747765475321677,0.5149045680476527,181,79
plant_2_00127__021,plant_2,743,222,0.743,0.3333333333333333,164946,0.24766666666666667,0.044474474474474474,00127__021,0.2598681395777952,0.303287711006077,62,93
plant_1_00135__013,plant_1,830,318,0.83,0.47181008902077154,263940,0.39160237388724034,0.10924629080118695,00135__013,0.30511795284465404,0.49963909713168186,39,79
plant_2_00135__013,plant_2,766,326,0.766,0.4836795252225519,249716,0.37049851632047476,0.1075074183976261,00135__013,0.6452959004906831,0.5150727021805134,286,125
plant_1_00145__009,plant_1,763,540,0.763,0.8108108108108109,412020,0.6186486486486487,0.186018018018018,00145__009,0.5132499920493915,0.42870779252227814,42,88
plant_1_00145__090,plant_1,890,445,0.89,0.6681681681681682,396050,0.5946696696696697,0.08762012012012012,00145__090,0.5819701202359072,0.38599059206580416,159,42
plant_2_00145__090,plant_2,733,648,0.733,0.972972972972973,474984,0.7131891891891892,0.14214564564564564,00145__090,0.35976827052575183,0.46101032016816484,6,69
plant_1_00170__004,plant_1,449,490,0.449,0.7357357357357357,220010,0.3303453453453453,0.09540990990990991,00170__004,0.48811294179784814,0.5675178383142124,108,381
plant_2_00170__004,plant_2,337,281,0.337,0.4219219219219219,94697,0.1421876876876877,0.03266966966966967,00170__004,0.7196643973691497,0.21976886662377057,363,115
plant_1_00170__029,plant_1,701,555,0.701,0.8185840707964602,389055,0.5738274336283186,0.1986268436578171,00170__029,0.4687565432746489,0.4402943067818132,41,119
plant_1_00190__001,plant_1,759,590,0.759,0.8663729809104258,447810,0.6575770925110133,0.29204845814977975,00190__001,0.4852850013273338,0.4258271212006938,39,68
plant_1_00205__018,plant_1,695,474,0.695,0.7117117117117117,329430,0.49463963963963964,0.14056006006006005,00205__018,0.4666926602074498,0.5421471590484227,84,226
plant_1_00235__002,plant_1,633,264,0.633,0.3963963963963964,167112,0.25091891891891893,0.019906906906906906,00235__002,0.727618363574013,0.37665469904963045,338,147
plant_1_00240__018,plant_1,454,302,0.454,0.4514200298953662,137108,0.20494469357249626,0.05635127055306428,00240__018,0.46673066982344735,0.512861189951988,147,297
plant_1_00240__031,plant_1,871,463,0.871,0.6920777279521674,403273,0.6027997010463378,0.10820478325859492,00240__031,0.6285172736296576,0.5279696224564505,146,96
plant_2_00240__031,plant_2,84,73,0.084,0.10911808669656203,6132,0.00916591928251121,0.004136023916292975,00240__031,0.524813856237538,0.35464040477050957,317,307
plant_3_00240__031,plant_3,398,111,0.398,0.16591928251121077,44178,0.06603587443946188,0.013436472346786249,00240__031,0.42264228942166654,0.3198929803092669,235,164
plant_5_00240__031,plant_5,771,217,0.771,0.3243647234678625,167307,0.25008520179372196,0.03236472346786248,00240__031,0.22558878766364646,0.49669291520413816,42,124
plant_1_00250__001,plant_1,540,307,0.54,0.46096096096096095,165780,0.24891891891891893,0.04192942942942943,00250__001,0.6562363796204441,0.43549851387645483,293,161
diseased_00295__018,diseased,548,399,0.548,0.5990990990990991,218652,0.3283063063063063,0.1281831831831832,00295__018,0.4651484036455337,0.5556839053531686,108,275
plant_1_00295__018,plant_1,713,423,0.713,0.6351351351351351,301599,0.45285135135135135,0.07779579579579579,00295__018,0.4687383283847424,0.5637842005712962,86,216
diseased_00295__092,diseased,399,230,0.399,0.34534534534534533,91770,0.1377927927927928,0.015693693693693694,00295__092,0.49275466626212894,0.4515515690776885,208,261
plant_1_00295__092,plant_1,448,224,0.448,0.33633633633633636,100352,0.15067867867867868,0.04639039039039039,00295__092,0.4051304346811856,0.5006019873122735,168,288
diseased_00300__090,diseased,301,87,0.301,0.13063063063063063,26187,0.03931981981981982,0.012653153153153154,00300__090,0.42757638378855894,0.576439420908983,247,405
plant_1_00300__090,plant_1,787,203,0.787,0.3048048048048048,159761,0.23988138138138138,0.060665165165165166,00300__090,0.44321029442183807,0.4073292082271118,193,122
plant_1_00315__003,plant_1,668,559,0.668,0.8393393393393394,373412,0.5606786786786787,0.232509009009009,00315__003,0.4554064497106518,0.4872366791302607,63,164
plant_1_00315__046,plant_1,870,546,0.87,0.7090909090909091,475020,0.616909090909091,0.23292727272727273,00315__046,0.518936988722441,0.5199645115246943,156,76
plant_1_00325__097,plant_1,839,380,0.839,0.5135135135135135,318820,0.43083783783783786,0.08126891891891892,00325__097,0.3103006638225049,0.44362824456675365,61,60
plant_2_00325__097,plant_2,713,369,0.713,0.49864864864864866,263097,0.3555364864864865,0.06995135135135135,00325__097,0.7154090706888019,0.4742464067691832,319,71
plant_1_00340__009,plant_1,902,552,0.902,0.8350983358547656,497904,0.7532586989409985,0.12520121028744327,00340__009,0.5206200979185105,0.4150289277169579,91,2
plant_1_00395__032,plant_1,756,122,0.756,0.17994100294985252,92232,0.1360353982300885,0.03997935103244838,00395__032,0.48310930299423194,0.48843097469195007,268,83
plant_1_00401__019,plant_1,835,184,0.835,0.2713864306784661,153640,0.22660766961651918,0.02827433628318584,00401__019,0.1582550476023408,0.5792219613980177,15,80
plant_2_00401__019,plant_2,836,174,0.836,0.25663716814159293,145464,0.21454867256637167,0.02018731563421829,00401__019,0.36701568333580104,0.5736608460583035,134,97
plant_3_00401__019,plant_3,752,167,0.752,0.24631268436578171,125584,0.18522713864306783,0.020262536873156343,00401__019,0.6037262447548754,0.5557152423933615,308,94
plant_4_00401__019,plant_4,672,126,0.672,0.18584070796460178,84672,0.1248849557522124,0.014921828908554572,00401__019,0.814876126313285,0.5367702876346744,483,113
plant_1_00401__050,plant_1,842,336,0.842,0.49557522123893805,282912,0.41727433628318583,0.042156342182890855,00401__050,0.3065369648038485,0.5872746483800994,70,90
plant_2_00401__050,plant_2,906,402,0.906,0.5929203539823009,364212,0.5371858407079646,0.04846607669616519,00401__050,0.5142778337346067,0.7189490261716373,193,58
plant_1_00410__027,plant_1,510,217,0.51,0.3200589970501475,110670,0.16323008849557522,0.023106194690265487,00410__027,0.1975048269800221,0.48686046214732537,48,230
plant_2_00410__027,plant_2,438,230,0.438,0.3392330383480826,100740,0.1485840707964602,0.014147492625368732,00410__027,0.4092288374530398,0.5188569641367807,152,303
plant_3_00410__027,plant_3,401,178,0.401,0.26253687315634217,71378,0.10527728613569322,0.011705014749262537,00410__027,0.5632909886763726,0.48351852318548383,285,282
plant_4_00410__027,plant_4,466,116,0.466,0.1710914454277286,54056,0.07972861356932154,0.007234513274336283,00410__027,0.6596630973752026,0.5587769622833842,396,322
plant_5_00410__027,plant_5,521,162,0.521,0.23893805309734514,84402,0.12448672566371681,0.016563421828908555,00410__027,0.8350299582082339,0.34954942119323246,456,107
plant_1_00430__010,plant_1,257,397,0.257,0.5872781065088757,102029,0.15093047337278107,0.00795266272189349,00430__010,0.3663963990736827,0.24093824404761904,137,190
plant_2_00430__010,plant_2,270,209,0.27,0.3091715976331361,56430,0.08347633136094675,0.009532544378698224,00430__010,0.3916009204470743,0.5011725636250776,147,378
plant_3_00430__010,plant_3,252,336,0.252,0.4970414201183432,84672,0.1252544378698225,0.009958579881656805,00430__010,0.5409065858726492,0.6444333036244801,249,526
plant_4_00430__010,plant_4,341,242,0.341,0.35798816568047337,82522,0.12207396449704142,0.01400887573964497,00430__010,0.7016628343632648,0.40791098204857446,304,234
plant_1_00450__080,plant_1,330,147,0.33,0.22072072072072071,48510,0.07283783783783784,0.011256756756756756,00450__080,0.09854191927021058,0.775235294117647,28,562
plant_2_00450__080,plant_2,942,152,0.942,0.22822822822822822,143184,0.214990990990991,0.0248018018018018,00450__080,0.2274417534134207,0.5285405012713403,76,26
plant_3_00450__080,plant_3,867,174,0.867,0.26126126126126126,150858,0.2265135135135135,0.021267267267267267,00450__080,0.3561263890266997,0.5392174526969783,144,105
plant_4_00450__080,plant_4,900,213,0.9,0.31981981981981983,191700,0.28783783783783784,0.02389039039039039,00450__080,0.48007356234369,0.562044371818239,226,55
plant_5_00450__080,plant_5,628,185,0.628,0.2777777777777778,116180,0.17444444444444446,0.008268768768768768,00450__080,0.7130907918995807,0.3207239876520792,357,120
None_00460__093,None,31,16,0.031,0.024024024024024024,496,0.0007447447447447447,0.00035735735735735734,00460__093,0.44831175713528654,0.2057983193277311,290,193
plant_1_00460__093,plant_1,455,123,0.455,0.18468468468468469,55965,0.08403153153153153,0.009534534534534534,00460__093,0.2399841573857322,0.32982566929133855,108,171
plant_2_00460__093,plant_2,358,132,0.358,0.1981981981981982,47256,0.07095495495495495,0.007611111111111111,00460__093,0.4650169996392131,0.32424501874136913,257,170
plant_3_00460__093,plant_3,393,149,0.393,0.22372372372372373,58557,0.08792342342342342,0.011578078078078077,00460__093,0.6873101216895796,0.3004847620282713,370,170
plant_4_00460__093,plant_4,336,182,0.336,0.2732732732732733,61152,0.09181981981981982,0.012172672672672673,00460__093,0.2919110056152119,0.6825316393240409,83,520
plant_5_00460__093,plant_5,438,283,0.438,0.42492492492492495,123954,0.18611711711711712,0.010174174174174174,00460__093,0.48526906481451937,0.653728748524203,161,527
plant_6_00460__093,plant_6,334,323,0.334,0.484984984984985,107882,0.16198498498498498,0.015903903903903904,00460__093,0.7671316047921033,0.6472807779456193,296,504
diseased_00470__093,diseased,572,571,0.572,0.8573573573573574,326612,0.49040840840840844,0.013133633633633634,00470__093,0.478461598674243,0.4621025494455242,71,94
plant_1_00470__093,plant_1,555,433,0.555,0.6501501501501501,240315,0.36083333333333334,0.14847297297297296,00470__093,0.34899114399129566,0.3656087497345347,9,118
plant_2_00470__093,plant_2,277,293,0.277,0.43993993993993996,81161,0.12186336336336337,0.05407207207207207,00470__093,0.42671353459424105,0.7749928912584694,114,647
plant_3_00470__093,plant_3,192,212,0.192,0.3183183183183183,40704,0.06111711711711712,0.029093093093093093,00470__093,0.7564729779325154,0.6322327621800164,376,549
plant_4_00470__093,plant_4,472,223,0.472,0.33483483483483484,105256,0.15804204204204203,0.043515015015015014,00470__093,0.7494149889857423,0.2942733515061592,395,84
None_00480__002,None,105,50,0.105,0.07507507507507508,5250,0.007882882882882882,0.0006306306306306306,00480__002,0.6225403975403976,0.7145880952380952,396,667
plant_1_00480__002,plant_1,690,299,0.69,0.44894894894894893,206310,0.3097747747747748,0.026472972972972974,00480__002,0.24963690932722754,0.6098975667857751,46,151
plant_2_00480__002,plant_2,544,44,0.544,0.06606606606606606,23936,0.03593993993993994,0.005364864864864865,00480__002,0.408687444791559,0.46382339770500974,257,163
plant_3_00480__002,plant_3,556,100,0.556,0.15015015015015015,55600,0.08348348348348349,0.006905405405405405,00480__002,0.5156408855038992,0.5158538812785388,297,184
plant_4_00480__002,plant_4,631,246,0.631,0.36936936936936937,155226,0.23307207207207206,0.015175675675675676,00480__002,0.7117411267010555,0.5295886019590383,369,120
None_00480__101,None,161,158,0.161,0.23723723723723725,25438,0.038195195195195195,0.0013498498498498498,00480__101,0.4499694355089238,0.580766407119021,233,497
plant_1_00480__101,plant_1,671,193,0.671,0.2897897897897898,129503,0.19444894894894896,0.012858858858858858,00480__101,0.20293115394703437,0.6149051844932275,47,240
plant_2_00480__101,plant_2,637,286,0.637,0.4294294294294294,182182,0.27354654654654653,0.016169669669669668,00480__101,0.41006286256541624,0.554270962949206,157,149
plant_3_00480__101,plant_3,596,358,0.596,0.5375375375375375,213368,0.32037237237237237,0.013867867867867869,00480__101,0.6146093039769956,0.5536057817236899,226,213
plant_1_00490__001,plant_1,990,687,0.99,0.9842406876790831,680130,0.9743982808022923,0.4907621776504298,00490__001,0.5011165142325285,0.42584884922581095,8,1
None_00520__118,None,53,38,0.053,0.057057057057057055,2014,0.003024024024024024,0.0002567567567567568,00520__118,0.5385473192490736,0.502608187134503,339,475
plant_1_00520__118,plant_1,673,502,0.673,0.7537537537537538,337846,0.5072762762762763,0.1711966966966967,00520__118,0.5035649022466777,0.4613686029276336,80,108
plant_2_00520__118,plant_2,267,168,0.267,0.25225225225225223,44856,0.06735135135135135,0.009863363363363364,00520__118,0.29089997289114355,0.7870258791292435,135,656
plant_1_00570__016,plant_1,743,494,0.743,0.7318518518518519,367042,0.5437659259259259,0.15588296296296297,00570__016,0.45156061298846484,0.4956997272407599,83,169
plant_2_00570__016,plant_2,108,56,0.108,0.08296296296296296,6048,0.00896,0.007158518518518519,00570__016,0.6813370738287957,0.1915283526490066,432,138
None_00598__089,None,106,36,0.106,0.05405405405405406,3816,0.00572972972972973,0.00283033033033033,00598__089,0.3668395185636565,0.1939899204244032,226,147
plant_1_00598__089,plant_1,697,237,0.697,0.35585585585585583,165189,0.24803153153153154,0.09698648648648649,00598__089,0.30242120342440815,0.41794268728809625,90,143
plant_1_00610__065,plant_1,739,523,0.739,0.6954787234042553,386497,0.5139587765957446,0.13273537234042554,00610__065,0.37953272307471614,0.3272167967380306,49,78
plant_2_00610__065,plant_2,363,281,0.363,0.37367021276595747,102003,0.13564228723404256,0.0667154255319149,00610__065,0.6091745777123737,0.6479697827386884,316,508
plant_3_00610__065,plant_3,202,202,0.202,0.26861702127659576,40804,0.05426063829787234,0.031809840425531914,00610__065,0.7461967562552979,0.43627436143973913,466,342
plant_1_00615__097,plant_1,647,463,0.647,0.6165113182423435,299561,0.39888282290279625,0.09469507323568575,00615__097,0.46922932087699926,0.3544338826705664,130,82
plant_2_00615__097,plant_2,156,148,0.156,0.1970705725699068,23088,0.03074300932090546,0.0032143808255659123,00615__097,0.5176919589125574,0.5868753106876553,286,512
plant_1_00690__007,plant_1,377,121,0.377,0.1816816816816817,45617,0.06849399399399399,0.01483933933933934,00690__007,0.2053075031927607,0.48419467772943436,65,373
plant_2_00690__007,plant_2,496,150,0.496,0.22522522522522523,74400,0.11171171171171171,0.021001501501501502,00690__007,0.34650246872310214,0.4863566883534711,153,311
plant_3_00690__007,plant_3,414,132,0.414,0.1981981981981982,54648,0.08205405405405405,0.01526126126126126,00690__007,0.6457490548399639,0.5446082251082252,367,434
plant_4_00690__007,plant_4,362,135,0.362,0.20270270270270271,48870,0.07337837837837838,0.01087987987987988,00690__007,0.8018855178667489,0.4880394700524427,465,397
plant_5_00690__007,plant_5,316,78,0.316,0.11711711711711711,24648,0.03700900900900901,0.007642642642642643,00690__007,0.8856018100615349,0.5837956777996072,548,488
plant_1_00695__001,plant_1,790,458,0.79,0.6876876876876877,361820,0.5432732732732732,0.10596246246246246,00695__001,0.5269589636114129,0.5356977512009182,130,98
plant_1_00695__028,plant_1,511,309,0.511,0.46396396396396394,157899,0.2370855855855856,0.06542042042042041,00695__028,0.5574454073076979,0.43826942850585265,216,219
plant_1_00699__020,plant_1,129,115,0.129,0.17267267267267267,14835,0.022274774774774776,0.009051051051051051,00699__020,0.18762666116680715,0.7459658261446583,75,689
plant_2_00699__020,plant_2,693,274,0.693,0.4114114114114114,189882,0.2851081081081081,0.052995495495495495,00699__020,0.283846702631233,0.507049582093781,49,102
plant_3_00699__020,plant_3,297,133,0.297,0.1996996996996997,39501,0.05931081081081081,0.012235735735735736,00699__020,0.46430446890626054,0.3705155233771015,243,168
plant_4_00699__020,plant_4,613,208,0.613,0.3123123123123123,127504,0.19144744744744746,0.046232732732732734,00699__020,0.6454853573979292,0.4503986879282907,318,183
plant_5_00699__020,plant_5,434,246,0.434,0.36936936936936937,106764,0.1603063063063063,0.03028978978978979,00699__020,0.770920278331174,0.717315520745551,373,447
plant_1_00699__086,plant_1,639,222,0.639,0.3333333333333333,141858,0.213,0.023587087087087087,00699__086,0.3441729335166218,0.38088318798141196,82,134
plant_2_00699__086,plant_2,462,253,0.462,0.37987987987987987,116886,0.1755045045045045,0.022108108108108107,00699__086,0.4385516323169135,0.6458598886172235,188,464
plant_3_00699__086,plant_3,412,54,0.412,0.08108108108108109,22248,0.0334054054054054,0.004881381381381381,00699__086,0.7300664244681471,0.3827493079052599,453,211
dried_00700__015,dried,24,15,0.024,0.02225519287833828,360,0.0005341246290801187,0.00020474777448071217,00700__015,0.3765213090783985,0.5482753623188407,244,538
plant_1_00700__015,plant_1,317,148,0.317,0.2195845697329377,46916,0.06960830860534124,0.011939169139465876,00700__015,0.18619984445979276,0.5915819560084503,68,417
plant_2_00700__015,plant_2,246,68,0.246,0.10089020771513353,16728,0.02481899109792285,0.009072700296735904,00700__015,0.3601932301510854,0.4756278004905969,206,373
plant_3_00700__015,plant_3,271,89,0.271,0.13204747774480713,24119,0.03578486646884273,0.008695845697329377,00700__015,0.5483184374710466,0.4397758061764204,331,296
plant_4_00700__015,plant_4,295,116,0.295,0.17210682492581603,34220,0.05077151335311573,0.01022106824925816,00700__015,0.7054867067569552,0.34895412977210044,418,187
plant_1_00700__016,plant_1,300,131,0.3,0.19407407407407407,39300,0.058222222222222224,0.011062222222222222,00700__016,0.31334454315035537,0.29221307084505155,151,149
plant_2_00700__016,plant_2,231,162,0.231,0.24,37422,0.05544,0.01112888888888889,00700__016,0.7484611288604899,0.22769874866879658,408,126
plant_3_00700__016,plant_3,361,138,0.361,0.20444444444444446,49818,0.07380444444444445,0.010607407407407407,00700__016,0.31352369128905444,0.6882178770949721,138,539
plant_4_00700__016,plant_4,165,193,0.165,0.2859259259259259,31845,0.04717777777777778,0.007691851851851852,00700__016,0.7170607201963134,0.6588029661016949,395,602
plant_1_00700__041,plant_1,279,122,0.279,0.1831831831831832,34038,0.051108108108108105,0.010929429429429429,00700__041,0.30664852240618146,0.31742684434675095,138,196
plant_2_00700__041,plant_2,293,120,0.293,0.18018018018018017,35160,0.052792792792792795,0.00893993993993994,00700__041,0.5620861035708198,0.33621800470272084,320,207
plant_3_00700__041,plant_3,292,96,0.292,0.14414414414414414,28032,0.04209009009009009,0.010653153153153154,00700__041,0.7099649332207472,0.40730049330514445,424,265
plant_4_00700__041,plant_4,331,120,0.331,0.18018018018018017,39720,0.05963963963963964,0.010525525525525525,00700__041,0.2440316921771986,0.6375992867332383,108,502
plant_5_00700__041,plant_5,143,147,0.143,0.22072072072072071,21021,0.031563063063063064,0.005797297297297297,00700__041,0.47536541980986424,0.6290865060865061,248,555
plant_1_00705__005,plant_1,519,215,0.519,0.3228228228228228,111585,0.16754504504504505,0.01948048048048048,00705__005,0.23085267323744277,0.482488207183598,50,343
plant_2_00705__005,plant_2,577,196,0.577,0.29429429429429427,113092,0.1698078078078078,0.01624024024024024,00705__005,0.4032252019030866,0.27829863165680474,172,168
plant_3_00705__005,plant_3,590,218,0.59,0.32732732732732733,128620,0.19312312312312313,0.028833333333333332,00705__005,0.617374912797503,0.43092745925115866,311,309
plant_4_00705__005,plant_4,533,196,0.533,0.29429429429429427,104468,0.15685885885885886,0.020013513513513513,00705__005,0.771165831597972,0.3118242928951909,412,190
plant_1_00705__008,plant_1,519,261,0.519,0.3918918918918919,135459,0.20339189189189189,0.0411021021021021,00705__008,0.3309318304934583,0.4272100898662965,95,288
plant_2_00705__008,plant_2,390,230,0.39,0.34534534534534533,89700,0.1346846846846847,0.025576576576576575,00705__008,0.7206027796024274,0.29472208524128213,346,169
plant_3_00705__008,plant_3,184,219,0.184,0.32882882882882886,40296,0.0605045045045045,0.012776276276276276,00705__008,0.7451287225643789,0.49453719591021267,384,426
plant_1_00705__063,plant_1,433,184,0.433,0.27627627627627627,79672,0.11962762762762763,0.01281981981981982,00705__063,0.13851026008439923,0.438128133052237,2,296
plant_2_00705__063,plant_2,283,116,0.283,0.17417417417417416,32828,0.04929129129129129,0.006743243243243244,00705__063,0.31563025951803503,0.23439612558450232,147,163
plant_3_00705__063,plant_3,259,107,0.259,0.16066066066066065,27713,0.04161111111111111,0.007163663663663664,00705__063,0.5142046259212472,0.12823244602808634,291,35
plant_4_00705__063,plant_4,273,128,0.273,0.1921921921921922,34944,0.05246846846846847,0.008807807807807808,00705__063,0.7496582842644894,0.2653256051824071,441,173
plant_5_00705__063,plant_5,333,124,0.333,0.18618618618618618,41292,0.062,0.008156156156156157,00705__063,0.8928947356782408,0.45110438144329895,535,317
plant_6_00705__063,plant_6,334,133,0.334,0.1996996996996997,44422,0.0666996996996997,0.013262762762762764,00705__063,0.5266431947627465,0.4910298879202989,281,405
plant_7_00705__063,plant_7,304,384,0.304,0.5765765765765766,116736,0.17527927927927928,0.02146096096096096,00705__063,0.5428556661327948,0.7630680053172882,142,670
None_00706__071,None,2,14,0.002,0.02074074074074074,28,4.148148148148148e-05,5.037037037037037e-05,00706__071,0.5236601307189543,0.4172647058823529,346,416
plant_1_00706__071,plant_1,373,137,0.373,0.20296296296296296,51101,0.07570518518518518,0.00822074074074074,00706__071,0.19906609799563488,0.33219048477203095,72,213
plant_2_00706__071,plant_2,375,233,0.375,0.3451851851851852,87375,0.12944444444444445,0.017216296296296296,00706__071,0.42497700522999554,0.5862791498149901,194,366
plant_3_00706__071,plant_3,384,224,0.384,0.33185185185185184,86016,0.1274311111111111,0.010705185185185186,00706__071,0.6991708952240366,0.5794119845004152,370,379
plant_1_00706__092,plant_1,408,149,0.408,0.22372372372372373,60792,0.09127927927927929,0.014271771771771772,00706__092,0.14989092195825493,0.5693847448711205,27,478
plant_2_00706__092,plant_2,526,243,0.526,0.36486486486486486,127818,0.1919189189189189,0.018702702702702703,00706__092,0.1805169813358638,0.22525465639049455,14,124
plant_3_00706__092,plant_3,378,132,0.378,0.1981981981981982,49896,0.07491891891891891,0.008633633633633633,00706__092,0.36918057187622405,0.35343321739130434,177,287
plant_4_00706__092,plant_4,612,216,0.612,0.32432432432432434,132192,0.19848648648648648,0.029905405405405407,00706__092,0.4858527755048315,0.2156093789225285,215,110
