img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
plant_3_16378,plant_3,111,78,0.222,0.156,8658,0.034632,0.015128,16378,0.05826705446853517,0.6134563722897938,1,243
None_16742,None,499,499,0.998,0.998,249001,0.996004,0.591112,16742,0.4971612418627942,0.4625876246802636,0,0
plant_1_16742,plant_1,373,406,0.746,0.812,151438,0.605752,0.352088,16742,0.4202083342800664,0.5397044375269819,1,94
plant_2_16742,plant_2,222,89,0.444,0.178,19758,0.079032,0.043772,16742,0.9300186420542813,0.793431051813945,409,276
plant_3_16742,plant_3,156,76,0.312,0.152,11856,0.047424,0.02348,16742,0.9285959114139694,0.2824517887563884,422,62
None_17,None,499,499,0.998,0.998,249001,0.996004,0.15374,17,0.37520967867828803,0.6047587875634187,0,0
plant_1_17,plant_1,497,497,0.994,0.994,247009,0.988036,0.839084,17,0.5215988673362857,0.479738486254058,1,1
plant_1_17020,plant_1,498,449,0.996,0.898,223602,0.894408,0.579596,17020,0.503231837348774,0.5028560307524552,27,0
plant_2_17020,plant_2,497,95,0.994,0.19,47215,0.18886,0.084092,17020,0.06459078152499644,0.5061820862864481,1,1
plant_3_17020,plant_3,172,83,0.344,0.166,14276,0.057104,0.019888,17020,0.0740402252614642,0.8537554304102977,1,326
plant_4_17020,plant_4,403,77,0.806,0.154,31031,0.124124,0.029616,17020,0.23824392220421392,0.5439378714208536,81,39
plant_5_17020,plant_5,304,78,0.608,0.156,23712,0.094848,0.016156,17020,0.8310255013617232,0.738226293637039,376,194
None_17041,None,499,499,0.998,0.998,249001,0.996004,0.338364,17041,0.5736172642479697,0.5170550294948636,0,0
plant_1_17041,plant_1,497,497,0.994,0.994,247009,0.988036,0.667224,17041,0.4606508398978454,0.49057224560267615,1,1
None_17363,None,498,498,0.996,0.996,248004,0.992016,0.611332,17363,0.5375028560585737,0.5659438602919526,0,0
plant_1_17363,plant_1,431,390,0.862,0.78,168090,0.67236,0.386448,17363,0.4350147393698505,0.3881970769676645,16,1
None_17385,None,499,499,0.998,0.998,249001,0.996004,0.621024,17385,0.5664875431545319,0.5416185397021693,0,0
plant_1_17385,plant_1,497,298,0.994,0.596,148106,0.592424,0.163216,17385,0.29485084795608274,0.4298394765219096,34,1
plant_2_17385,plant_2,497,215,0.994,0.43,106855,0.42742,0.22346,17385,0.4564149646469167,0.4330779199856798,136,1
None_17506,None,499,499,0.998,0.998,249001,0.996004,0.3955,17506,0.36045141845764855,0.532420389380531,0,0
diseased_17506,diseased,161,83,0.322,0.166,13363,0.053452,0.037644,17506,0.9332995430878759,0.22579534587185207,415,33
plant_1_17506,plant_1,483,441,0.966,0.882,213003,0.852012,0.542412,17506,0.562788492879951,0.509919913276255,57,1
plant_2_17506,plant_2,99,141,0.198,0.282,13959,0.055836,0.022656,17506,0.636626059322034,0.12421398305084747,248,5
None_17523,None,499,499,0.998,0.998,249001,0.996004,0.36194,17523,0.5031822733049677,0.5204342598220699,0,0
plant_1_17523,plant_1,497,480,0.994,0.96,238560,0.95424,0.603752,17523,0.4785817355470458,0.4599465740900237,14,1
plant_2_17523,plant_2,233,97,0.466,0.194,22601,0.090404,0.039008,17523,0.8241187448728466,0.8087284659557014,362,265
plant_3_17523,plant_3,49,84,0.098,0.168,4116,0.016464,0.009504,17523,0.4377087542087542,0.9571776094276094,175,449
None_17543,None,499,499,0.998,0.998,249001,0.996004,0.57552,17543,0.4814285515707534,0.5294448985265499,0,0
plant_1_17543,plant_1,465,466,0.93,0.932,216690,0.86676,0.423944,17543,0.5234748174287169,0.4580260789160832,1,1
None_17567,None,499,499,0.998,0.998,249001,0.996004,0.441504,17567,0.5520917409581794,0.3963349278828731,0,0
plant_1_17567,plant_1,453,497,0.906,0.994,225141,0.900564,0.557072,17567,0.4570589223655111,0.5799842174799666,1,45
None_17574,None,499,499,0.998,0.998,249001,0.996004,0.593212,17574,0.44310036883947057,0.5338567257574021,0,0
plant_1_17574,plant_1,472,419,0.944,0.838,197768,0.791072,0.410444,17574,0.5782655465788269,0.4493875705333736,79,26
None_17579,None,499,499,0.998,0.998,249001,0.996004,0.60452,17579,0.44417710580295106,0.4298480513465229,0,0
diseased_17579,diseased,168,177,0.336,0.354,29736,0.118944,0.019732,17579,0.46867180214879384,0.484917494425299,161,163
plant_1_17579,plant_1,450,420,0.9,0.84,189000,0.756,0.34968,17579,0.629309608785175,0.5963473575840769,68,48
plant_2_17579,plant_2,319,181,0.638,0.362,57739,0.230956,0.052808,17579,0.2990040902893501,0.6519222845023481,54,164
None_17663,None,499,499,0.998,0.998,249001,0.996004,0.462304,17663,0.5565632657299093,0.5217204090814702,0,0
plant_1_17663,plant_1,446,497,0.892,0.994,221662,0.886648,0.540708,17663,0.4500479519444876,0.47741436782884666,1,1
None_17695,None,499,499,0.998,0.998,249001,0.996004,0.506308,17695,0.5663946530570324,0.49207498992708,0,0
plant_1_17695,plant_1,497,458,0.994,0.916,227626,0.910504,0.4912,17695,0.4311129641693811,0.5051608469055375,1,1
None_17738,None,499,499,0.998,0.998,249001,0.996004,0.523916,17738,0.563824826880645,0.5022626375220455,0,0
plant_1_17738,plant_1,420,260,0.84,0.52,109200,0.4368,0.194496,17738,0.2531436327739388,0.49522495064165845,1,1
plant_2_17738,plant_2,464,262,0.928,0.524,121568,0.486272,0.200676,17738,0.6723127030636449,0.4088789491518667,193,1
plant_3_17738,plant_3,276,245,0.552,0.49,67620,0.27048,0.046568,17738,0.16342415392544238,0.6459531008417798,1,156
plant_4_17738,plant_4,106,248,0.212,0.496,26288,0.105152,0.03426,17738,0.3591546993578517,0.8011983654407472,77,346
None_17763,None,499,499,0.998,0.998,249001,0.996004,0.645144,17763,0.5326636905869077,0.5566930793745272,0,0
plant_1_17763,plant_1,497,327,0.994,0.654,162519,0.650076,0.354576,17763,0.4380081449393078,0.39473512025630614,50,1
None_17816,None,499,499,0.998,0.998,249001,0.996004,0.655152,17816,0.4778034410335312,0.5269704251837741,0,0
plant_1_17816,plant_1,464,426,0.928,0.852,197664,0.790656,0.344376,17816,0.538827235347411,0.4464702766743327,72,1
None_17911,None,499,499,0.998,0.998,249001,0.996004,0.683904,17911,0.49908336842597795,0.4666482430282613,0,0
plant_1_17911,plant_1,448,400,0.896,0.8,179200,0.7168,0.31734,17911,0.49909205268796875,0.568455133295519,40,50
None_7,None,499,499,0.998,0.998,249001,0.996004,0.457092,7,0.4890104574133873,0.47568328476543015,0,0
plant_1_7,plant_1,439,438,0.878,0.876,192282,0.769128,0.543144,7,0.5073157173788166,0.5187248759076782,35,28
None_8,None,499,499,0.998,0.998,249001,0.996004,0.578228,8,0.5530703597888722,0.49844764349011117,0,0
plant_1_8,plant_1,497,385,0.994,0.77,191345,0.76538,0.325552,8,0.4358894185875068,0.44707610458544256,5,1
plant_2_8,plant_2,306,67,0.612,0.134,20502,0.082008,0.0341,8,0.044568680351906156,0.525510146627566,1,135
plant_3_8,plant_3,202,152,0.404,0.304,30704,0.122816,0.0625,8,0.58138752,0.7615033600000001,216,271
None_88,None,499,499,0.998,0.998,249001,0.996004,0.284868,88,0.5256387098586012,0.36943589311540787,0,0
plant_1_88,plant_1,457,456,0.914,0.912,208392,0.833568,0.429924,88,0.5811680762181223,0.5038361756961696,27,2
plant_2_88,plant_2,124,182,0.248,0.364,22568,0.090272,0.05094,88,0.8363839811542991,0.902453553199843,314,374
plant_3_88,plant_3,164,335,0.328,0.67,54940,0.21976,0.093,88,0.26915681720430107,0.9016006021505376,1,334
plant_4_88,plant_4,210,130,0.42,0.26,27300,0.1092,0.071868,88,0.12587198753269885,0.4119010407970168,1,105
plant_5_88,plant_5,246,138,0.492,0.276,33948,0.135792,0.067716,88,0.32644279047787816,0.2388449406344143,88,1
