img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
plant_2_tomato268,plant_2,314,315,0.785,0.63,98910,0.49455,0.10962,tomato268,0.26400784528370735,0.47217763638022253,16,84
plant_3_tomato268,plant_3,278,147,0.695,0.294,40866,0.20433,0.072515,tomato268,0.0925171343859891,0.7978864717644625,1,120
plant_1_tomato272,plant_1,497,139,0.994,0.3475,69083,0.345415,0.11408,tomato272,0.14552244039270687,0.3804869389901824,1,1
plant_2_tomato272,plant_2,497,397,0.994,0.9925,197309,0.986545,0.575035,tomato272,0.5197648404010191,0.6063771422609059,1,1
plant_3_tomato272,plant_3,182,83,0.364,0.2075,15106,0.07553,0.01356,tomato272,0.5607807890855457,0.2950973451327434,190,61
plant_4_tomato272,plant_4,183,131,0.366,0.3275,23973,0.119865,0.01168,tomato272,0.8305939640410959,0.27791952054794516,267,51
diseased_tomato28,diseased,173,317,0.346,0.7925,54841,0.274205,0.06234,tomato28,0.667258782483157,0.6610925569457812,75,258
dreid_1_tomato28,dreid_1,28,18,0.056,0.045,504,0.00252,0.00212,tomato28,0.0936438679245283,0.026900943396226416,28,1
plant_1_tomato28,plant_1,497,397,0.994,0.9925,197309,0.986545,0.592155,tomato28,0.5012164889260413,0.42824672594168756,1,1
plant_2_tomato28,plant_2,344,397,0.688,0.9925,136568,0.68284,0.163685,tomato28,0.5001754895072853,0.6514026331062712,1,154
plant_1_tomato292,plant_1,397,225,0.9925,0.45,89325,0.446625,0.221285,tomato292,0.7100642610208555,0.5730012201459656,261,1
plant_1_tomato301,plant_1,370,233,0.925,0.466,86210,0.43105,0.28373,tomato301,0.7721501427413386,0.38674219328234594,265,1
plant_1_tomato303,plant_1,397,365,0.9925,0.73,144905,0.724525,0.428025,tomato303,0.36074119502365515,0.46042509199229015,1,1
plant_2_tomato303,plant_2,279,102,0.6975,0.204,28458,0.14229,0.087325,tomato303,0.9194797595190382,0.4397724019467506,396,11
plant_1_tomato31,plant_1,397,248,0.9925,0.496,98456,0.49228,0.182885,tomato31,0.6677655903983377,0.5413749760778631,235,1
plant_2_tomato31,plant_2,236,212,0.59,0.424,50032,0.25016,0.1294,tomato31,0.8330583462132921,0.5593497874806801,286,77
plant_3_tomato31,plant_3,166,100,0.415,0.2,16600,0.083,0.02899,tomato31,0.8470148327009314,0.15559891341842014,385,1
plant_4_tomato31,plant_4,286,268,0.715,0.536,76648,0.38324,0.12205,tomato31,0.24251102007374026,0.24961675542810322,1,1
plant_1_tomato317,plant_1,397,364,0.9925,0.728,144508,0.72254,0.324615,tomato317,0.4528808280578531,0.4669443802658534,1,1
plant_1_tomato321,plant_1,397,192,0.9925,0.384,76224,0.38112,0.22205,tomato321,0.1634892591758613,0.5209119004728664,1,1
plant_2_tomato321,plant_2,367,232,0.9175,0.464,85144,0.42572,0.083135,tomato321,0.48637890178625126,0.36763908101281045,104,1
plant_3_tomato321,plant_3,303,102,0.7575,0.204,30906,0.15453,0.093745,tomato321,0.9029571710491227,0.37721691823563924,396,1
diseased_tomato330,diseased,397,232,0.9925,0.464,92104,0.46052,0.35484,tomato330,0.7945803460714689,0.5436666878029535,266,1
plant_1_tomato330,plant_1,397,497,0.9925,0.994,197309,0.986545,0.48326,tomato330,0.34536440011587966,0.4655348828787816,1,1
plant_1_tomato333,plant_1,497,364,0.994,0.91,180908,0.90454,0.32289,tomato333,0.3679836012264239,0.32369791569884476,1,1
plant_2_tomato333,plant_2,481,176,0.962,0.44,84656,0.42328,0.04167,tomato333,0.5503986681065515,0.40865658747300215,104,1
plant_3_tomato333,plant_3,271,78,0.542,0.195,21138,0.10569,0.013955,tomato333,0.40529828018631314,0.2130526692941598,117,1
plant_1_tomato357,plant_1,397,324,0.9925,0.648,128628,0.64314,0.333805,tomato357,0.6620443372627732,0.4874476116295442,174,1
diseased_tomato360,diseased,287,192,0.574,0.48,55104,0.27552,0.14427,tomato360,0.42498925625563183,0.2420590559367852,80,1
plant_1_tomato360,plant_1,497,346,0.994,0.865,171962,0.85981,0.332665,tomato360,0.641136766717268,0.5827689116678941,52,1
plant_2_tomato360,plant_2,45,43,0.09,0.1075,1935,0.009675,0.007905,tomato360,0.0601280834914611,0.04314990512333966,1,1
plant_1_tomato362,plant_1,397,393,0.9925,0.786,156021,0.780105,0.46956,tomato362,0.29801049919073175,0.5790049727404378,1,1
plant_2_tomato362,plant_2,165,153,0.4125,0.306,25245,0.126225,0.064775,tomato362,0.4260631416441528,0.2800399459668082,123,35
plant_3_tomato362,plant_3,54,53,0.135,0.106,2862,0.01431,0.00459,tomato362,0.5820435729847494,0.30077342047930283,270,87
plant_4_tomato362,plant_4,20,108,0.05,0.216,2160,0.0108,0.006435,tomato362,0.8913830613830614,0.3307420357420357,390,121
diseased_tomato375,diseased,116,397,0.232,0.9925,46052,0.23026,0.03453,tomato375,0.5505459021141037,0.5094972487691862,1,191
plant_1_tomato375,plant_1,349,397,0.698,0.9925,138553,0.692765,0.287175,tomato375,0.4216076434229999,0.2560803342909376,1,1
plant_2_tomato375,plant_2,384,168,0.768,0.42,64512,0.32256,0.070575,tomato375,0.8135088558271343,0.42610003542330854,230,9
plant_3_tomato375,plant_3,413,26,0.826,0.065,10738,0.05369,0.006435,tomato375,0.023362470862470862,0.5111577311577312,1,37
plant_1_tomato388,plant_1,397,321,0.9925,0.642,127437,0.637185,0.59689,tomato388,0.30198004657474575,0.4971867513277153,1,1
plant_2_tomato388,plant_2,258,146,0.645,0.292,37668,0.18834,0.11455,tomato388,0.7797757311217809,0.3382908118725447,320,1
plant_1_tomato391,plant_1,397,253,0.9925,0.506,100441,0.502205,0.08801,tomato391,0.38175707305987955,0.6071892398591069,92,1
plant_2_tomato391,plant_2,397,95,0.9925,0.19,37715,0.188575,0.1137,tomato391,0.08982647317502199,0.6310883905013193,1,1
plant_3_tomato391,plant_3,397,231,0.9925,0.462,91707,0.458535,0.283185,tomato391,0.7896036866359446,0.41905287179758816,267,1
diseased_tomato414,diseased,82,90,0.205,0.18,7380,0.0369,0.02382,tomato414,0.11056842989084802,0.07930048278757347,19,1
plant_1_tomato414,plant_1,397,497,0.9925,0.994,197309,0.986545,0.30406,tomato414,0.42795040452542266,0.3675611721370782,1,1
plant_1_tomato415,plant_1,497,247,0.994,0.6175,122759,0.613795,0.35732,tomato415,0.7302059428523452,0.49054595320720923,151,1
plant_2_tomato415,plant_2,496,231,0.992,0.5775,114576,0.57288,0.28933,tomato415,0.2975166764594062,0.4622407631424325,1,1
diseased_tomato450,diseased,178,148,0.445,0.296,26344,0.13172,0.05235,tomato450,0.8588494746895893,0.17450405921680992,350,1
plant_1_tomato450,plant_1,397,338,0.9925,0.676,134186,0.67093,0.342725,tomato450,0.3130910496753957,0.31343872638412723,1,1
plant_2_tomato450,plant_2,397,213,0.9925,0.426,84561,0.422805,0.24536,tomato450,0.8209953945223345,0.6151402530974894,285,1
plant_3_tomato450,plant_3,144,93,0.36,0.186,13392,0.06696,0.024095,tomato450,0.09619713633533929,0.7420917202739158,1,227
diseased_tomato453,diseased,138,202,0.276,0.505,27876,0.13938,0.095425,tomato453,0.7533873460833115,0.5979510610427037,196,225
plant_1_tomato453,plant_1,497,397,0.994,0.9925,197309,0.986545,0.538785,tomato453,0.493884318420149,0.36413096132965844,1,1
plant_2_tomato453,plant_2,200,335,0.4,0.8375,67000,0.335,0.12383,tomato453,0.4258218929177097,0.778823709924897,1,298
diseased_tomato491,diseased,84,73,0.21,0.146,6132,0.03066,0.019155,tomato491,0.2680433307230488,0.08385212738188462,95,1
plant_1_tomato491,plant_1,397,462,0.9925,0.924,183414,0.91707,0.35799,tomato491,0.6114307662225202,0.3360126330344423,36,1
plant_2_tomato491,plant_2,338,149,0.845,0.298,50362,0.25181,0.06855,tomato491,0.806344711889132,0.5633674325309993,324,60
plant_3_tomato491,plant_3,143,41,0.3575,0.082,5863,0.029315,0.00321,tomato491,0.9177289719626168,0.8181503115264798,431,255
plant_4_tomato491,plant_4,134,38,0.335,0.076,5092,0.02546,0.00572,tomato491,0.9727674825174826,0.8657910839160838,460,264
plant_5_tomato491,plant_5,397,150,0.9925,0.3,59550,0.29775,0.082575,tomato491,0.1427786860429912,0.3297182864062973,1,1
plant_7_tomato491,plant_7,139,21,0.3475,0.042,2919,0.014595,0.006525,tomato491,0.016285057471264366,0.7162567049808429,1,198
diseased_tomato50,diseased,86,137,0.215,0.274,11782,0.05891,0.03773,tomato50,0.12323032069970846,0.08086105221309303,1,1
plant_1_tomato50,plant_1,397,206,0.9925,0.412,81782,0.40891,0.20312,tomato50,0.2560265852697913,0.5282518338912958,23,1
plant_2_tomato50,plant_2,237,76,0.5925,0.152,18012,0.09006,0.031105,tomato50,0.04393988104806301,0.4782474682526925,1,62
plant_3_tomato50,plant_3,397,346,0.9925,0.692,137362,0.68681,0.38971,tomato50,0.6683599343101281,0.42914304867722153,152,1
plant_4_tomato50,plant_4,192,58,0.48,0.116,11136,0.05568,0.00864,tomato50,0.9605347222222221,0.260630787037037,440,24
plant_5_tomato50,plant_5,159,37,0.3975,0.074,5883,0.029415,0.00403,tomato50,0.9512704714640198,0.6164919354838709,461,173
plant_1_tomato501,plant_1,314,474,0.785,0.948,148836,0.74418,0.23135,tomato501,0.5166749513723795,0.36558677328722716,24,1
plant_2_tomato501,plant_2,46,133,0.115,0.266,6118,0.03059,0.010925,tomato501,0.14349839816933638,0.8942837528604118,8,339
dreid_1_tomato503,dreid_1,221,178,0.442,0.445,39338,0.19669,0.104365,tomato503,0.8478540458966128,0.789007617496287,220,277
plant_1_tomato503,plant_1,479,265,0.958,0.6625,126935,0.634675,0.222245,tomato503,0.5477389255101353,0.4970479425858849,70,1
plant_2_tomato503,plant_2,497,391,0.994,0.9775,194327,0.971635,0.20431,tomato503,0.4086106284567569,0.45332372375312024,1,1
plant_3_tomato503,plant_3,259,31,0.518,0.0775,8029,0.040145,0.02242,tomato503,0.9652202274754683,0.2797363960749331,367,43
plant_1_tomato513,plant_1,397,472,0.9925,0.944,187384,0.93692,0.37458,tomato513,0.70602586897325,0.5054612499332586,26,1
diseased_tomato521,diseased,230,256,0.46,0.64,58880,0.2944,0.190075,tomato521,0.3225061817703538,0.1606431671708536,1,1
plant_1_tomato521,plant_1,376,104,0.752,0.26,39104,0.19552,0.08182,tomato521,0.5668291676851626,0.7031176973845026,186,122
plant_2_tomato521,plant_2,334,150,0.668,0.375,50100,0.2505,0.121285,tomato521,0.838910417611411,0.6019262068681205,248,77
plant_1_tomato525,plant_1,497,298,0.994,0.745,148106,0.74053,0.334195,tomato525,0.2253463920764823,0.4818194168075525,1,1
plant_2_tomato525,plant_2,261,150,0.522,0.375,39150,0.19575,0.126865,tomato525,0.8516647617546211,0.7758729357978954,248,237
plant_1_tomato528,plant_1,497,229,0.994,0.5725,113813,0.569065,0.21458,tomato528,0.252730857955075,0.5145432938764097,1,1
plant_2_tomato528,plant_2,105,51,0.21,0.1275,5355,0.026775,0.00613,tomato528,0.06876019575856444,0.33263784665579116,1,115
plant_3_tomato528,plant_3,490,221,0.98,0.5525,108290,0.54145,0.042955,tomato528,0.5702514259108369,0.5113763240600628,80,1
plant_1_tomato556,plant_1,497,342,0.994,0.855,169974,0.84987,0.5874,tomato556,0.5227711312563841,0.5117869594824651,56,1
plant_1_tomato558,plant_1,497,397,0.994,0.9925,197309,0.986545,0.53114,tomato558,0.44800897597620215,0.5543228150770042,1,1
None_tomato560,None,45,9,0.09,0.0225,405,0.002025,0.00105,tomato560,0.8475595238095238,0.747352380952381,333,350
plant_1_tomato560,plant_1,497,274,0.994,0.685,136178,0.68089,0.34619,tomato560,0.2965156778069846,0.387950865131864,1,1
plant_2_tomato560,plant_2,497,254,0.994,0.635,126238,0.63119,0.11069,tomato560,0.6356395112476285,0.6521303640798627,144,1
plant_1_tomato596,plant_1,499,398,0.998,0.995,198602,0.99301,0.836365,tomato596,0.5378441230802341,0.5168212204001841,0,0
diseased_tomato601,diseased,320,182,0.64,0.455,58240,0.2912,0.255555,tomato601,0.7894999608694802,0.6981147306841972,216,178
plant_1_tomato601,plant_1,179,42,0.358,0.105,7518,0.03759,0.0255,tomato601,0.04052205882352941,0.8503788235294117,1,319
plant_2_tomato601,plant_2,497,397,0.994,0.9925,197309,0.986545,0.458145,tomato601,0.3970167741653843,0.35846851979176897,1,1
plant_1_tomato613,plant_1,497,193,0.994,0.4825,95921,0.479605,0.12853,tomato613,0.2809409281879717,0.32181280634871234,1,1
plant_1_tomato615,plant_1,397,353,0.9925,0.706,140141,0.700705,0.264485,tomato615,0.3233615516948031,0.3270013422311284,1,1
plant_2_tomato615,plant_2,397,400,0.9925,0.8,158800,0.794,0.183085,tomato615,0.4662041128437611,0.4038566785919109,42,1
plant_3_tomato615,plant_3,397,79,0.9925,0.158,31363,0.156815,0.07031,tomato615,0.9443860048357274,0.40434184326553835,419,1
plant_1_tomato616,plant_1,397,380,0.9925,0.76,150860,0.7543,0.301515,tomato616,0.5817548380677579,0.5018045951279373,107,1
diseased_tomato620,diseased,273,258,0.546,0.645,70434,0.35217,0.263085,tomato620,0.6915971549119106,0.7186851017731911,140,225
plant_1_tomato620,plant_1,390,170,0.78,0.425,66300,0.3315,0.10337,tomato620,0.8022078456031732,0.2714987907516688,228,1
plant_2_tomato620,plant_2,457,250,0.914,0.625,114250,0.57125,0.150815,tomato620,0.4066085933096841,0.2687932897921294,1,1
plant_3_tomato620,plant_3,150,145,0.3,0.3625,21750,0.10875,0.04666,tomato620,0.11043425846549507,0.7637269609944278,1,319
plant_1_tomato630,plant_1,294,28,0.735,0.056,8232,0.04116,0.01811,tomato630,0.6215814467145224,0.41403644395361683,296,1
plant_2_tomato630,plant_2,299,307,0.7475,0.614,91793,0.458965,0.11807,tomato630,0.5047900398068943,0.3366771830270179,138,1
plant_3_tomato630,plant_3,204,189,0.51,0.378,38556,0.19278,0.164435,tomato630,0.1737647094596649,0.7604232675525283,1,194
dreid_1_tomato64,dreid_1,85,45,0.17,0.1125,3825,0.019125,0.00617,tomato64,0.6967990275526742,0.18593841166936792,256,44
plant_1_tomato64,plant_1,497,397,0.994,0.9925,197309,0.986545,0.555065,tomato64,0.5110989478709701,0.5524720888544584,1,1
plant_2_tomato64,plant_2,484,328,0.968,0.82,158752,0.79376,0.062565,tomato64,0.6621461679852954,0.3436803324542476,33,1
None_tomato68,None,399,499,0.9975,0.998,199101,0.995505,0.621455,tomato68,0.46643182531317634,0.4952289184253083,0,0
diseased_tomato68,diseased,253,191,0.6325,0.382,48323,0.241615,0.108475,tomato68,0.40078257663056,0.2145999078128601,84,1
plant_1_tomato68,plant_1,397,247,0.9925,0.494,98059,0.490295,0.166175,tomato68,0.7931418685121107,0.5723788175116593,251,1
plant_2_tomato68,plant_2,277,29,0.6925,0.058,8033,0.040165,0.018465,tomato68,0.9668957487137828,0.5582256972650961,469,86
plant_3_tomato68,plant_3,225,110,0.5625,0.22,24750,0.12375,0.060335,tomato68,0.33805436313913984,0.7593513300737549,111,173
plant_4_tomato68,plant_4,226,100,0.565,0.2,22600,0.113,0.04488,tomato68,0.13523752228163993,0.6704899175579322,7,172
plant_1_tomato650,plant_1,497,351,0.994,0.8775,174447,0.872235,0.140045,tomato650,0.8038178799671535,0.5957274447499018,47,1
plant_2_tomato650,plant_2,274,76,0.548,0.19,20824,0.10412,0.01478,tomato650,0.8677249661705007,0.2710913396481732,322,1
plant_3_tomato650,plant_3,497,262,0.994,0.655,130214,0.65107,0.27976,tomato650,0.29443733021160995,0.3174592507863883,1,1
None_tomato667,None,397,497,0.9925,0.994,197309,0.986545,0.571045,tomato667,0.5135648328940802,0.5609912309888012,1,1
plant_1_tomato667,plant_1,397,241,0.9925,0.482,95677,0.478385,0.22636,tomato667,0.2655218236437533,0.41055580712139955,10,1
plant_2_tomato667,plant_2,397,299,0.9925,0.598,118703,0.593515,0.21768,tomato667,0.697736539875046,0.4231761071297317,199,1
None_tomato681,None,2,5,0.005,0.01,10,5e-05,7.5e-05,tomato681,0.0864,0.39299999999999996,41,156
diseased_tomato681,diseased,269,335,0.6725,0.67,90115,0.450575,0.25789,tomato681,0.4033064097095661,0.4623398542014037,2,24
plant_1_tomato681,plant_1,397,168,0.9925,0.336,66696,0.33348,0.08882,tomato681,0.20290159873902275,0.3389363319072281,9,1
plant_2_tomato681,plant_2,397,192,0.9925,0.384,76224,0.38112,0.16411,tomato681,0.8471712875510329,0.5359198860520382,306,1
diseased_tomato687,diseased,98,117,0.245,0.234,11466,0.05733,0.02424,tomato687,0.8400499174917492,0.10153259075907592,361,1
plant_1_tomato687,plant_1,345,324,0.8625,0.648,111780,0.5589,0.298815,tomato687,0.7563972692133929,0.6741029148469789,174,53
plant_2_tomato687,plant_2,397,172,0.9925,0.344,68284,0.34142,0.09123,tomato687,0.20638956483612847,0.6074645127699222,1,1
diseased_tomato706,diseased,114,444,0.285,0.888,50616,0.25308,0.187445,tomato706,0.5007646509642828,0.12694523726959908,3,1
plant_1_tomato706,plant_1,397,218,0.9925,0.436,86546,0.43273,0.09061,tomato706,0.8225822756870103,0.5452094139719678,280,1
plant_2_tomato706,plant_2,396,208,0.99,0.416,82368,0.41184,0.27175,tomato706,0.17138914443422262,0.6099352345906164,1,2
diseased_tomato728,diseased,498,398,0.996,0.995,198204,0.99102,0.639075,tomato728,0.40594229941712634,0.42889570081758793,0,0
plant_1_tomato728,plant_1,327,215,0.654,0.5375,70305,0.351525,0.1816,tomato728,0.7810489399779736,0.6238077643171807,183,115
plant_2_tomato728,plant_2,41,37,0.082,0.0925,1517,0.007585,0.005115,tomato728,0.03609481915933529,0.04864320625610948,1,1
diseased_tomato738,diseased,421,397,0.842,0.9925,167137,0.835685,0.328195,tomato738,0.6763903700543884,0.33968674111427655,1,1
plant_1_tomato738,plant_1,462,397,0.924,0.9925,183414,0.91707,0.13986,tomato738,0.4638173888173888,0.6577017017017017,1,36
plant_2_tomato738,plant_2,411,256,0.822,0.64,105216,0.52608,0.17369,tomato738,0.25048729057516267,0.4679814036501813,1,33
plant_3_tomato738,plant_3,320,105,0.64,0.2625,33600,0.168,0.02914,tomato738,0.5271898592999313,0.6983016472203157,159,178
plant_1_tomato77,plant_1,397,267,0.9925,0.534,105999,0.529995,0.4251,tomato77,0.7434669019054341,0.49347038932015996,231,1
plant_2_tomato77,plant_2,302,172,0.755,0.344,51944,0.25972,0.09419,tomato77,0.20306030364157554,0.23680685316912622,24,1
plant_3_tomato77,plant_3,145,71,0.3625,0.142,10295,0.051475,0.018625,tomato77,0.07147436241610738,0.1209241610738255,1,1
plant_4_tomato77,plant_4,232,98,0.58,0.196,22736,0.11368,0.029105,tomato77,0.5085449235526542,0.2509822195499055,199,1
diseased_tomato781,diseased,399,349,0.9975,0.698,139251,0.696255,0.526305,tomato781,0.31029330901283475,0.571714096388976,0,0
plant_1_tomato781,plant_1,397,165,0.9925,0.33,65505,0.327525,0.150425,tomato781,0.8818909755692206,0.5070503573209241,333,1
plant_1_tomato793,plant_1,369,165,0.9225,0.33,60885,0.304425,0.134825,tomato793,0.8439605414426108,0.3892137029482663,333,1
plant_2_tomato793,plant_2,397,323,0.9925,0.646,128231,0.641155,0.20246,tomato793,0.36055606045638644,0.2660597154993579,35,1
plant_3_tomato793,plant_3,397,215,0.9925,0.43,85355,0.426775,0.093365,tomato793,0.10687141862582338,0.4468482568414288,1,1
plant_1_tomato804,plant_1,397,497,0.9925,0.994,197309,0.986545,0.43029,tomato804,0.5547210021148528,0.37065208928861926,1,1
plant_1_tomato819,plant_1,397,372,0.9925,0.744,147684,0.73842,0.09649,tomato819,0.6934262617887864,0.38882423049020626,112,1
plant_2_tomato819,plant_2,397,497,0.9925,0.994,197309,0.986545,0.458755,tomato819,0.4250304628832383,0.5000782552778716,1,1
plant_3_tomato819,plant_3,292,161,0.73,0.322,47012,0.23506,0.11046,tomato819,0.13914512040557667,0.5735955323193916,1,106
plant_1_tomato829,plant_1,397,429,0.9925,0.858,170313,0.851565,0.328105,tomato829,0.597099587022447,0.5059119793968394,69,1
plant_2_tomato829,plant_2,390,110,0.975,0.22,42900,0.2145,0.063545,tomato829,0.5141608309072311,0.2945992997088677,193,1
plant_3_tomato829,plant_3,239,94,0.5975,0.188,22466,0.11233,0.012585,tomato829,0.11599443782280493,0.45795391338895514,1,63
plant_4_tomato829,plant_4,70,145,0.175,0.29,10150,0.05075,0.00977,tomato829,0.1435783009211873,0.87632164790174,1,312
plant_1_tomato83,plant_1,497,397,0.994,0.9925,197309,0.986545,0.70838,tomato83,0.5664175301391908,0.4584210310850109,1,1
