img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
plant_3_3692595571,plant_3,529,506,0.8816666666666667,0.6325,267674,0.5576541666666667,0.03851458333333333,3692595571,0.39433378860821117,0.5379758749391463,46,69
plant_4_3692595571,plant_4,296,161,0.49333333333333335,0.20125,47656,0.09928333333333333,0.0062375,3692595571,0.2441382765531062,0.7596481852594077,136,302
plant_5_3692595571,plant_5,517,206,0.8616666666666667,0.2575,106502,0.22187916666666666,0.03977708333333333,3692595571,0.27243230503325827,0.42468129681034933,119,81
plant_6_3692595571,plant_6,595,740,0.9916666666666667,0.925,440300,0.9172916666666666,0.022083333333333333,3692595571,0.30455719339622644,0.37120455974842764,58,3
plant_7_3692595571,plant_7,257,468,0.42833333333333334,0.585,120276,0.250575,0.009489583333333333,3692595571,0.34843358946212954,0.7838708379070618,49,341
plant_8_3692595571,plant_8,159,117,0.265,0.14625,18603,0.03875625,0.0035666666666666668,3692595571,0.24178154205607477,0.5117250778816199,135,226
diseased_3702831900,diseased,216,737,0.36,0.92125,159192,0.33165,0.09210208333333333,3702831900,0.48299927616548666,0.36470107896582143,40,107
plant_1_3702831900,plant_1,459,706,0.765,0.8825,324054,0.6751125,0.11507291666666666,3702831900,0.49253562053046074,0.27942044597326576,15,36
plant_2_3702831900,plant_2,244,223,0.4066666666666667,0.27875,54412,0.11335833333333334,0.011945833333333333,3702831900,0.12824489884897106,0.25901755609812815,1,89
plant_3_3702831900,plant_3,158,37,0.2633333333333333,0.04625,5846,0.012179166666666666,0.00314375,3702831900,0.04508532140490391,0.39750938811574993,22,165
plant_4_3702831900,plant_4,173,118,0.28833333333333333,0.1475,20414,0.042529166666666667,0.0037020833333333333,3702831900,0.8198199212155317,0.4567332583005065,601,182
plant_5_3702831900,plant_5,138,59,0.23,0.07375,8142,0.0169625,0.002235416666666667,3702831900,0.9049732059645852,0.38920782851817337,690,159
plant_6_3702831900,plant_6,97,187,0.16166666666666665,0.23375,18139,0.037789583333333335,0.002970833333333333,3702831900,0.11523053997194951,0.8413744740532959,1,450
plant_7_3702831900,plant_7,64,106,0.10666666666666667,0.1325,6784,0.014133333333333333,0.005158333333333333,3702831900,0.09075424071082391,0.5755627355950458,22,313
diseased_3739021598,diseased,560,728,0.9333333333333333,0.91,407680,0.8493333333333334,0.47256458333333334,3739021598,0.6115544998258615,0.5237551451668129,71,39
plant_1_3739021598,plant_1,28,300,0.04666666666666667,0.375,8400,0.0175,0.010277083333333333,3739021598,0.16659943239408068,0.8789614163119129,1,514
plant_2_3739021598,plant_2,295,307,0.49166666666666664,0.38375,90565,0.18867708333333333,0.0190125,3739021598,0.3818582895025203,0.2751826283877566,61,1
plant_3_3739021598,plant_3,133,375,0.22166666666666668,0.46875,49875,0.10390625,0.017610416666666667,3739021598,0.20425825150834023,0.15551145549903386,1,22
diseased_3746522482,diseased,583,799,0.9716666666666667,0.99875,465817,0.9704520833333333,0.29490625,3746522482,0.5730906184875137,0.5001974262065393,0,15
plant_1_3746522482,plant_1,518,797,0.8633333333333333,0.99625,412846,0.8600958333333333,0.3143458333333333,3746522482,0.47923435573876966,0.597914275236492,1,80
plant_2_3746522482,plant_2,55,15,0.09166666666666666,0.01875,825,0.00171875,0.001225,3746522482,0.9900021258503402,0.549937641723356,783,298
plant_3_3746522482,plant_3,70,142,0.11666666666666667,0.1775,9940,0.020708333333333332,0.007333333333333333,3746522482,0.07285582386363636,0.2645288825757576,1,122
diseased_3754488371,diseased,597,798,0.995,0.9975,476406,0.9925125,0.3764416666666667,3754488371,0.4855456453523122,0.503839922815251,0,1
plant_1_3754488371,plant_1,544,731,0.9066666666666666,0.91375,397664,0.8284666666666667,0.20106875,3754488371,0.5056314045776217,0.6542078960001935,67,55
plant_2_3754488371,plant_2,34,15,0.056666666666666664,0.01875,510,0.0010625,0.0004541666666666667,3754488371,0.9883887614678899,0.7933792048929663,783,461
plant_3_3754488371,plant_3,186,141,0.31,0.17625,26226,0.0546375,0.03187291666666667,3754488371,0.0899330838616903,0.188377453864087,1,25
plant_5_3754488371,plant_5,396,254,0.66,0.3175,100584,0.20955,0.03005625,3754488371,0.4902944132529285,0.3231305884799335,236,1
diseased_3757443082,diseased,599,785,0.9983333333333333,0.98125,470215,0.9796145833333333,0.2984104166666667,3757443082,0.5611057286176058,0.36573621573569215,13,0
plant_1_3757443082,plant_1,457,793,0.7616666666666667,0.99125,362401,0.7550020833333333,0.11139583333333333,3757443082,0.4371871376472789,0.6918279409014401,5,141
plant_2_3757443082,plant_2,557,325,0.9283333333333333,0.40625,181025,0.37713541666666667,0.03129375,3757443082,0.16224893482457894,0.5388998735104188,1,41
plant_3_3757443082,plant_3,236,216,0.3933333333333333,0.27,50976,0.1062,0.028654166666666668,3757443082,0.4773411371237458,0.15449941835102515,268,0
plant_4_3757443082,plant_4,209,199,0.34833333333333333,0.24875,41591,0.08664791666666667,0.0164625,3757443082,0.8844466590736522,0.22603961022525942,576,20
plant_5_3757443082,plant_5,177,193,0.295,0.24125,34161,0.07116875,0.03271875,3757443082,0.10016539318688317,0.12450419187095406,1,1
plant_6_3757443082,plant_6,156,129,0.26,0.16125,20124,0.041925,0.01635,3757443082,0.07355616080530071,0.4700218739381583,1,202
None_3763388543,None,46,139,0.07666666666666666,0.17375,6394,0.013320833333333334,0.0017958333333333333,3763388543,0.8232178074245939,0.6165719257540604,604,353
diseased_3763388543,diseased,566,783,0.9433333333333334,0.97875,443178,0.9232875,0.13262916666666666,3763388543,0.4151310043668122,0.3346979359743646,1,0
plant_1_3763388543,plant_1,598,799,0.9966666666666667,0.99875,477802,0.9954208333333333,0.42608958333333335,3763388543,0.5178108696821384,0.4237376643865645,0,0
plant_2_3763388543,plant_2,309,569,0.515,0.71125,175821,0.36629375,0.17859791666666666,3763388543,0.7232482327621403,0.7847575054144745,230,289
None_3795252251,None,334,361,0.5566666666666666,0.45125,120574,0.25119583333333334,0.00685625,3795252251,0.6466917350349438,0.516574496100476,319,160
diseased_3795252251,diseased,438,775,0.73,0.96875,339450,0.7071875,0.24733333333333332,3795252251,0.39678833600067387,0.7761450892857144,1,160
plant_1_3795252251,plant_1,581,799,0.9683333333333334,0.99875,464219,0.9671229166666667,0.3070145833333333,3795252251,0.5493517629455712,0.3884943825053551,0,17
diseased_3909366564,diseased,599,701,0.9983333333333333,0.87625,419899,0.8747895833333333,0.20735416666666667,3909366564,0.6019072139053552,0.5055802773033257,90,0
plant_1_3909366564,plant_1,576,699,0.96,0.87375,402624,0.8388,0.09040416666666666,3909366564,0.5078567025395216,0.49990509440629277,26,1
plant_2_3909366564,plant_2,574,789,0.9566666666666667,0.98625,452886,0.9435125,0.11760208333333333,3909366564,0.33989940034367305,0.48711881521373274,1,1
plant_3_3909366564,plant_3,201,184,0.335,0.23,36984,0.07705,0.02969375,3909366564,0.7256850312214972,0.8399555649103112,504,397
plant_4_3909366564,plant_4,68,578,0.11333333333333333,0.7225,39304,0.08188333333333334,0.031947916666666666,3909366564,0.32524828822954027,0.9657472013911532,1,531
plant_5_3909366564,plant_5,569,114,0.9483333333333334,0.1425,64866,0.1351375,0.025320833333333334,3909366564,0.9491804138555209,0.47555893807251387,684,16
plant_6_3909366564,plant_6,482,189,0.8033333333333333,0.23625,91098,0.1897875,0.010170833333333334,3909366564,0.8579229823842688,0.4214823159907142,600,1
diseased_3935356318,diseased,284,507,0.47333333333333333,0.63375,143988,0.299975,0.14546666666666666,3935356318,0.4068815342862053,0.4054371944699053,83,70
plant_1_3935356318,plant_1,434,797,0.7233333333333334,0.99625,345898,0.7206208333333334,0.19856875,3935356318,0.4752265037298165,0.6765428815236817,1,165
diseased_3952426045,diseased,520,699,0.8666666666666667,0.87375,363480,0.75725,0.18712083333333332,3952426045,0.37222270313300226,0.3644697239603049,1,0
plant_1_3952426045,plant_1,597,623,0.995,0.77875,371931,0.77485625,0.07278541666666667,3952426045,0.5595598505882016,0.43392148724847585,168,1
plant_2_3952426045,plant_2,465,798,0.775,0.9975,371070,0.7730625,0.22770833333333335,3952426045,0.46319768984446474,0.7478083562061605,0,133
plant_3_3952426045,plant_3,551,56,0.9183333333333333,0.07,30856,0.06428333333333333,0.01134375,3952426045,0.5596016988062442,0.5803486378940925,431,45
diseased_3971401456,diseased,509,745,0.8483333333333334,0.93125,379205,0.7900104166666667,0.16351041666666666,3971401456,0.5465664776708925,0.49833193179163743,54,0
plant_1_3971401456,plant_1,318,797,0.53,0.99625,253446,0.5280125,0.15015625,3971401456,0.5210440860215053,0.18901681119204533,1,0
plant_2_3971401456,plant_2,505,98,0.8416666666666667,0.1225,49490,0.10310416666666666,0.0113625,3971401456,0.947125733406674,0.4737474025180296,700,47
plant_3_3971401456,plant_3,455,67,0.7583333333333333,0.08375,30485,0.06351041666666667,0.01160625,3971401456,0.8284105187578531,0.4639433375216897,630,35
plant_4_3971401456,plant_4,285,234,0.475,0.2925,66690,0.1389375,0.0423625,3971401456,0.7096715476541753,0.5819005934231665,470,192
diseased_4033546541,diseased,495,797,0.825,0.99625,394515,0.82190625,0.14489375,4033546541,0.44587745690089003,0.5193989848883521,1,52
plant_1_4033546541,plant_1,525,798,0.875,0.9975,418950,0.8728125,0.244525,4033546541,0.614246775210442,0.4380700962182917,0,34
plant_2_4033546541,plant_2,70,84,0.11666666666666667,0.105,5880,0.01225,0.00531875,4033546541,0.19740501370936156,0.6851207729468599,114,375
plant_1_4034495674,plant_1,598,799,0.9966666666666667,0.99875,477802,0.9954208333333333,0.6829333333333333,4034495674,0.46444371019011127,0.4843872988660029,0,1
plant_2_4034495674,plant_2,80,86,0.13333333333333333,0.1075,6880,0.014333333333333333,0.004572916666666667,4034495674,0.24916571753986333,0.6752748671222475,160,369
plant_3_4034495674,plant_3,169,167,0.2816666666666667,0.20875,28223,0.058797916666666665,0.009064583333333332,4034495674,0.11797000689496667,0.1419087566076764,1,1
diseased_4206993197,diseased,597,798,0.995,0.9975,476406,0.9925125,0.37231458333333334,4206993197,0.38506261506006906,0.5762039643148249,0,1
plant_1_4206993197,plant_1,597,799,0.995,0.99875,477003,0.99375625,0.3894770833333333,4206993197,0.5783315904337547,0.4626287828944436,0,1
plant_2_4206993197,plant_2,67,38,0.11166666666666666,0.0475,2546,0.005304166666666667,0.00136875,4206993197,0.3427454337899543,0.8129807204464738,253,454
None_4258860412,None,37,98,0.06166666666666667,0.1225,3626,0.0075541666666666665,0.0019083333333333333,4258860412,0.6278356986899564,0.3298271470160116,454,181
diseased_4258860412,diseased,598,749,0.9966666666666667,0.93625,447902,0.9331291666666667,0.41229166666666667,4258860412,0.3706744125821122,0.4551363146370221,1,0
plant_1_4258860412,plant_1,598,724,0.9966666666666667,0.905,432952,0.9019833333333334,0.18017708333333332,4258860412,0.5228988552928253,0.523629415505579,50,1
plant_2_4258860412,plant_2,207,72,0.345,0.09,14904,0.03105,0.0045125,4258860412,0.37763157894736843,0.7042913204062788,269,310
plant_3_4258860412,plant_3,597,334,0.995,0.4175,199398,0.4154125,0.04749375,4258860412,0.6738306575426591,0.6142917196707169,347,1
plant_4_4258860412,plant_4,535,269,0.8916666666666667,0.33625,143915,0.29982291666666666,0.02139375,4258860412,0.6738084282792872,0.2959703963384945,430,1
plant_5_4258860412,plant_5,442,325,0.7366666666666667,0.40625,143650,0.2992708333333333,0.04314375,4258860412,0.8659042566034091,0.6574651117871457,473,122
plant_6_4258860412,plant_6,146,160,0.24333333333333335,0.2,23360,0.048666666666666664,0.004779166666666667,4258860412,0.8890709459459459,0.5388164777680906,634,252
diseased_4282894767,diseased,598,737,0.9966666666666667,0.92125,440726,0.9181791666666667,0.32866875,4282894767,0.57499222716641,0.54569275676498,62,1
plant_1_4282894767,plant_1,585,535,0.975,0.66875,312975,0.65203125,0.09422083333333334,4282894767,0.21043885154557113,0.2972199251168207,1,1
plant_2_4282894767,plant_2,524,243,0.8733333333333333,0.30375,127332,0.265275,0.01364375,4282894767,0.5030309970987937,0.4166198401791622,311,8
plant_3_4282894767,plant_3,545,107,0.9083333333333333,0.13375,58315,0.12148958333333333,0.01866875,4282894767,0.4218120187479076,0.3296683777852174,286,1
plant_4_4282894767,plant_4,531,188,0.885,0.235,99828,0.207975,0.022185416666666666,4282894767,0.35291952295990237,0.28038657776943066,188,1
plant_5_4282894767,plant_5,540,509,0.9,0.63625,274860,0.572625,0.11115416666666667,4282894767,0.6720600845297448,0.3732890067598806,289,1
plant_6_4282894767,plant_6,272,352,0.4533333333333333,0.44,95744,0.19946666666666665,0.019047916666666668,4282894767,0.8589866564584928,0.5899536986401254,446,264
plant_7_4282894767,plant_7,197,325,0.3283333333333333,0.40625,64025,0.13338541666666667,0.013441666666666666,4282894767,0.8969902743335401,0.7475898946063236,474,367
