img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
plant_4_IMG_9175,plant_4,1389,178,0.3444940476190476,0.05886243386243386,247242,0.020277758093978332,0.0030564839747627445,IMG_9175,0.2595496260149304,0.8585421865636265,697,2641
plant_5_IMG_9175,plant_5,560,41,0.1388888888888889,0.013558201058201057,22960,0.0018830834803057026,0.0006918035346854791,IMG_9175,0.6363960867887957,0.9256586019608397,1909,3469
None_IMG_8859,None,51,25,0.012648809523809524,0.008267195767195767,1275,0.0001045701845553036,5.937946166120769e-05,IMG_8859,0.48770562936654094,0.4093940465228449,1462,1625
diseased_IMG_8859,diseased,2617,1334,0.6490575396825397,0.44113756613756616,3491078,0.28632366333879233,0.054388552295918366,IMG_8859,0.5564760487318193,0.6963182138702471,903,1413
plant_1_IMG_8859,plant_1,3918,1790,0.9717261904761905,0.591931216931217,7013220,0.575195066452507,0.13379800222558158,IMG_8859,0.4823299840311253,0.54463351159253,767,0
None_IMG_8919,None,446,222,0.11061507936507936,0.07341269841269842,99012,0.008120551461325272,0.004048793514319308,IMG_8919,0.027301795229113628,0.09222689235216835,0,140
diseased_IMG_8919,diseased,3959,2879,0.9818948412698413,0.9520502645502645,11397961,0.9348132433914924,0.06867882666183757,IMG_8919,0.4559731332294132,0.7108345746788637,0,71
dried_IMG_8919,dried,1810,1679,0.4489087301587302,0.5552248677248677,3038990,0.24924529032291928,0.0009305516187956665,IMG_8919,0.7125085513669597,0.6760816517393725,1343,1774
plant_1_IMG_8919,plant_1,4030,3022,0.9995039682539683,0.9993386243386243,12178660,0.9988429206559167,0.21490887056983288,IMG_8919,0.5050443293532962,0.5987284506940839,0,0
diseased_IMG_8936,diseased,2569,2423,0.6371527777777778,0.8012566137566137,6224687,0.5105228771678424,0.02838149630994373,IMG_8936,0.5917924289356152,0.5634216792435625,599,1024
dried_IMG_8936,dried,1320,1221,0.3273809523809524,0.4037698412698413,1611720,0.13218655517762662,0.0005423706905601747,IMG_8936,0.5401085884225155,0.5528938385551306,1086,1650
plant_1_IMG_8936,plant_1,2805,2879,0.6956845238095238,0.9520502645502645,8075595,0.662326634936382,0.14274248472537163,IMG_8936,0.5097554606788266,0.543614550015569,143,877
diseased_IMG_9135,diseased,1717,1002,0.6471918582736524,0.5035175879396985,1720434,0.3258724834121607,0.027170151549303245,IMG_9135,0.6287371613091811,0.5399646142827323,922,98
plant_1_IMG_9135,plant_1,2441,1366,0.9200904636260837,0.6864321608040201,3334406,0.6315796850820253,0.07659765090056388,IMG_9135,0.36395986038079964,0.45909711876788467,0,0
plant_2_IMG_9135,plant_2,2651,1988,0.9992461364493027,0.9989949748743718,5270188,0.9982418689754843,0.032690781461017865,IMG_9135,0.6376877579857105,0.5300965204364005,0,0
plant_3_IMG_9135,plant_3,557,983,0.20995099886920468,0.49396984924623116,547531,0.10370946326051668,0.02687106849740599,IMG_9135,0.8133549076223822,0.9292714817335153,1005,2094
diseased_IMG_8742,diseased,2645,1755,0.8746693121693122,0.43526785714285715,4641975,0.38071543721655327,0.03988659507012682,IMG_8742,0.742417194455672,0.6256632034173117,2275,67
dried_IMG_8742,dried,325,148,0.10747354497354497,0.03670634920634921,48100,0.003944961472243218,0.0010938451383639876,IMG_8742,0.7652673602556916,0.7326134618535459,3005,2063
plant_1_IMG_8742,plant_1,3022,3826,0.9993386243386243,0.9489087301587301,11562172,0.9482811450197363,0.18394723823171244,IMG_8742,0.6602341376150248,0.5253755749838036,204,0
plant_2_IMG_8742,plant_2,1245,943,0.4117063492063492,0.23387896825396826,1174035,0.09628945617598891,0.016098149329176116,IMG_8742,0.8335065404793404,0.8644878752546459,2859,1777
None_IMG_8698,None,9,9,0.002232142857142857,0.002976190476190476,81,6.64328231292517e-06,5.5770765096161925e-06,IMG_8698,0.513723544973545,0.5328621031746031,1549,2144
diseased_IMG_8698,diseased,2220,2075,0.5505952380952381,0.6861772486772487,4606500,0.37780592561098514,0.025033446055891494,IMG_8698,0.4785716036514623,0.5028046732561938,264,1030
plant_1_IMG_8698,plant_1,3953,2593,0.980406746031746,0.857473544973545,10250129,0.8406728480358193,0.19508146140400603,IMG_8698,0.4221349811829522,0.49381297804697366,0,0
plant_2_IMG_8698,plant_2,723,1328,0.1793154761904762,0.43915343915343913,960144,0.07874700806248425,0.012839906410094902,IMG_8698,0.6958682731850456,0.3773880363761092,1694,1108
diseased_IMG_8920,diseased,1287,3765,0.4255952380952381,0.9337797619047619,4845555,0.3974122200963719,0.01755917934303351,IMG_8920,0.48425379722212025,0.5053560044983245,0,1038
plant_1_IMG_8920,plant_1,1967,4030,0.6504629629629629,0.9995039682539683,7927010,0.6501403126837154,0.09860328680083144,IMG_8920,0.5271434199778375,0.5465564564678037,0,792
plant_2_IMG_8920,plant_2,1865,2738,0.6167328042328042,0.6790674603174603,5106370,0.41880317906483583,0.013359558715461493,IMG_8920,0.1501479340303662,0.7376917213908436,0,1132
diseased_IMG_8803,diseased,2867,3022,0.7110615079365079,0.9993386243386243,8664074,0.7105912291614177,0.018975100649827832,IMG_8803,0.45988391520578514,0.628735895665686,0,1153
dried_IMG_8803,dried,1463,787,0.3628472222222222,0.26025132275132273,1151381,0.09443146953997648,0.0019337692638783908,IMG_8803,0.8235481404510796,0.34131556715838146,2141,691
plant_1_IMG_8803,plant_1,3995,3010,0.9908234126984127,0.9953703703703703,12024950,0.9862362672692534,0.15584229930398086,IMG_8803,0.488418336713227,0.6262941920544628,12,0
None_IMG_8909,None,59,60,0.01951058201058201,0.01488095238095238,3540,0.00029033604182413707,0.0001700188177122701,IMG_8909,0.5949845758773038,0.5215156062961176,2366,1552
diseased_IMG_8909,diseased,1688,3302,0.5582010582010583,0.8189484126984127,5573776,0.4571378705803309,0.03004748388552952,IMG_8909,0.5713212081393518,0.58541181631612,41,998
plant_1_IMG_8909,plant_1,2125,4030,0.7027116402116402,0.9995039682539683,8563750,0.7023630729297892,0.19460806602733685,IMG_8909,0.5352508013016214,0.5241538440880645,0,504
None_IMG_8751,None,175,194,0.05787037037037037,0.04811507936507937,33950,0.0027844374632569075,0.0012986386684303351,IMG_8751,0.41312596361857445,0.01822064050101817,1541,0
diseased_IMG_8751,diseased,2542,2811,0.8406084656084656,0.6971726190476191,7145562,0.5860492055618544,0.02049280360292265,IMG_8751,0.29204670773440433,0.5205740282502042,0,171
dried_IMG_8751,dried,47,71,0.015542328042328041,0.017609126984126984,3337,0.00027368682812631224,0.00013253758293440833,IMG_8751,0.40875839816124465,0.8479891887998323,1616,2542
plant_1_IMG_8751,plant_1,3022,4030,0.9993386243386243,0.9995039682539683,12178660,0.9988429206559167,0.3385693060017217,IMG_8751,0.5062833969798244,0.5159105861105021,0,0
plant_2_IMG_8751,plant_2,767,464,0.25363756613756616,0.11507936507936507,355888,0.02918845007138658,0.00906553786638112,IMG_8751,0.9507781968652322,0.2767692837071942,3566,467
diseased_IMG_8763,diseased,2359,3022,0.5850694444444444,0.9993386243386243,7128898,0.5846824937536743,0.13327031236877468,IMG_8763,0.5052542589877952,0.46715277380325737,0,626
plant_1_IMG_8763,plant_1,2330,3022,0.5778769841269841,0.9993386243386243,7041260,0.5774947903544134,0.193131617037247,IMG_8763,0.45343812298565844,0.4777029535243471,0,928
diseased_IMG_9142,diseased,1957,2458,0.4853670634920635,0.8128306878306878,4810306,0.3945212440686151,0.03226691428886369,IMG_9142,0.5619473162675708,0.22677264397030716,532,0
dried_IMG_9142,dried,552,921,0.13690476190476192,0.30456349206349204,508392,0.04169619236583522,0.000609295608675569,IMG_9142,0.6610886408974981,0.23327109734053805,1862,801
plant_1_IMG_9142,plant_1,4030,3022,0.9995039682539683,0.9993386243386243,12178660,0.9988429206559167,0.10578147636369363,IMG_9142,0.5483339632808452,0.5064768107946043,0,0
plant_2_IMG_9142,plant_2,1250,1312,0.3100198412698413,0.43386243386243384,1640000,0.13450596287897876,0.019391823087259594,IMG_9142,0.8783849488309394,0.12123286189757862,1710,0
plant_3_IMG_9142,plant_3,1834,645,0.4548611111111111,0.21329365079365079,1182930,0.09701898699294532,0.023834948717141178,IMG_9142,0.9096637925202189,0.21757450833298653,2377,0
plant_4_IMG_9142,plant_4,2116,1976,0.5248015873015873,0.6534391534391535,4181216,0.3429259049298732,0.005898414535567313,IMG_9142,0.7094890992107267,0.494474834130979,1046,843
plant_5_IMG_9142,plant_5,3315,2229,0.8221726190476191,0.7371031746031746,7389135,0.6060260475718064,0.01257360100676073,IMG_9142,0.37267483791125894,0.5866282169344611,0,715
plant_1_grape_2,plant_1,509,798,0.8483333333333334,0.9975,406182,0.8462125,0.2632083333333333,grape_2,0.38677507123634636,0.3830599176824442,0,0
None_IMG_8864,None,240,240,0.05952380952380952,0.07936507936507936,57600,0.00472411186696901,0.0002738508597883598,IMG_8864,0.4104388610790228,0.034235772401203665,1165,0
diseased_IMG_8864,diseased,3409,1259,0.8454861111111112,0.41633597883597884,4291931,0.3520062876616696,0.02162281772276812,IMG_8864,0.5297104041981091,0.48270025551273654,1136,0
dried_IMG_8864,dried,4013,3022,0.9952876984126984,0.9993386243386243,12127286,0.9946294393529016,0.027266573103006633,IMG_8864,0.36753001699159826,0.3366710665042864,0,0
plant_1_IMG_8864,plant_1,4030,3018,0.9995039682539683,0.998015873015873,12162540,0.9975208254598136,0.126815174372218,IMG_8864,0.5563312613307828,0.3820623348631083,4,0
plant_2_IMG_8864,plant_2,807,2077,0.20014880952380953,0.6868386243386243,1676139,0.1374699329963467,0.004131711519484337,IMG_8864,0.6950212986673078,0.15449061693875796,945,319
None_IMG_8768,None,527,183,0.1307043650793651,0.060515873015873016,96441,0.007909688759763165,0.004550484352691694,IMG_8768,0.7713975940673757,0.6637784705754287,2241,2405
diseased_IMG_8768,diseased,2789,2481,0.6917162698412699,0.8204365079365079,6919509,0.5675092809114386,0.03206556542370034,IMG_8768,0.6568456276790782,0.6148963403928563,541,1039
plant_1_IMG_8768,plant_1,3639,3022,0.9025297619047619,0.9993386243386243,10997058,0.9019328506865709,0.38309520856953894,IMG_8768,0.5028706192270707,0.42214156840933176,0,0
plant_2_IMG_8768,plant_2,570,2201,0.14136904761904762,0.7278439153439153,1254570,0.10289460112748804,0.023017660960989336,IMG_8768,0.5396111054364335,0.9328633645119162,228,3460
diseased_IMG_8734,diseased,2003,3048,0.6623677248677249,0.7559523809523809,6105144,0.5007184586797682,0.014951403979801797,IMG_8734,0.4962083076364079,0.46152776264913464,822,722
plant_1_IMG_8734,plant_1,2296,4031,0.7592592592592593,0.9997519841269841,9255176,0.7590709509112287,0.2630604469797178,IMG_8734,0.4897965088233363,0.5233236414214945,0,338
plant_2_IMG_8734,plant_2,2551,1393,0.843584656084656,0.3454861111111111,3553543,0.29144678222369197,0.02889327509553204,IMG_8734,0.19211503099096983,0.8022379208757793,143,471
diseased_IMG_8714,diseased,1939,2623,0.4809027777777778,0.8673941798941799,5085997,0.4171322705393886,0.013187407486142605,IMG_8714,0.3282561457331034,0.7362737603250714,0,1992
dried_IMG_8714,dried,61,75,0.015128968253968254,0.0248015873015873,4575,0.00037522242693373644,0.0001618992504409171,IMG_8714,0.1438713192132645,0.5411450041009311,401,2152
plant_1_IMG_8714,plant_1,4031,3023,0.9997519841269841,0.9996693121693122,12185713,0.9994213783121273,0.2612273931563366,IMG_8714,0.5263894368712411,0.6173975066443742,0,0
plant_1_IMG_8857,plant_1,3842,3022,0.9528769841269841,0.9993386243386243,11610524,0.9522467744813975,0.31764001414609055,IMG_8857,0.5878468197053461,0.46621097101541187,0,0
plant_2_IMG_8857,plant_2,1007,1636,0.24975198412698413,0.541005291005291,1647452,0.13511714485176787,0.07442928463823802,IMG_8857,0.5780101002457997,0.8685264033458115,964,3023
