img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
road_33_small_buildings_1,road_33,21,60,0.01171875,0.029296875,1260,0.00034332275390625,0.00031335013253348213,small_buildings_1,0.28498641304347827,0.926271350931677,553,1650
road_34_small_buildings_1,road_34,138,14,0.07700892857142858,0.0068359375,1932,0.00052642822265625,0.0005065373011997768,small_buildings_1,0.2954968333949704,0.9592351758818104,598,1652
road_35_small_buildings_1,road_35,280,318,0.15625,0.1552734375,89040,0.024261474609375,0.006726401192801339,small_buildings_1,0.3557953521226606,0.8901634439271536,600,1510
road_36_small_buildings_1,road_36,300,176,0.16741071428571427,0.0859375,52800,0.014386858258928572,0.0037212371826171875,small_buildings_1,0.44015832082448564,0.837476970862666,816,1373
road_37_small_buildings_1,road_37,135,20,0.07533482142857142,0.009765625,2700,0.0007356916155133929,0.0006084442138671875,small_buildings_1,0.44344640408083297,0.9608305410722283,898,1655
road_38_small_buildings_1,road_38,102,127,0.056919642857142856,0.06201171875,12954,0.0035296848842075895,0.0014855521065848215,small_buildings_1,0.4792338963912326,0.9096793812558956,905,1579
road_39_small_buildings_1,road_39,130,19,0.07254464285714286,0.00927734375,2470,0.0006730215890066964,0.0004596710205078125,small_buildings_1,0.5017716476178127,0.9658758018248793,1020,1660
road_4_small_buildings_1,road_4,63,149,0.03515625,0.07275390625,9387,0.0025577545166015625,0.001003265380859375,small_buildings_1,0.027681515438280825,0.4688907971696283,0,797
road_40_small_buildings_1,road_40,203,185,0.11328125,0.09033203125,37555,0.010232925415039062,0.0023127964564732145,small_buildings_1,0.5459691370353734,0.9385828706703582,1020,1572
road_41_small_buildings_1,road_41,191,315,0.10658482142857142,0.15380859375,60165,0.016393661499023438,0.0030885423932756695,small_buildings_1,0.6278155326422585,0.9335570727519062,1172,1584
road_42_small_buildings_1,road_42,772,283,0.43080357142857145,0.13818359375,218476,0.05952998570033482,0.011859348842075892,small_buildings_1,0.58593425780532,0.7198948425006894,1059,905
road_43_small_buildings_1,road_43,229,691,0.12779017857142858,0.33740234375,158239,0.043116705758231025,0.00963183811732701,small_buildings_1,0.7833242525646058,0.9293913932956277,1234,1546
road_44_small_buildings_1,road_44,118,40,0.06584821428571429,0.01953125,4720,0.0012860979352678572,0.0010621207101004465,small_buildings_1,0.9319963763468445,0.9648599270230155,1888,1672
road_45_small_buildings_1,road_45,124,153,0.06919642857142858,0.07470703125,18972,0.005169459751674107,0.0019117082868303572,small_buildings_1,0.9730480024453035,0.960892640800619,1893,1666
road_46_small_buildings_1,road_46,766,307,0.42745535714285715,0.14990234375,235162,0.06407655988420759,0.01157787867954799,small_buildings_1,0.7261908335184215,0.7087599642949599,1344,916
road_47_small_buildings_1,road_47,137,303,0.07645089285714286,0.14794921875,41511,0.01131084987095424,0.0024351392473493305,small_buildings_1,0.529111768490545,0.5108205978556243,922,845
road_48_small_buildings_1,road_48,237,295,0.13225446428571427,0.14404296875,69915,0.019050325666155134,0.005847930908203125,small_buildings_1,0.6615095230086898,0.514769901661741,1206,785
road_49_small_buildings_1,road_49,215,239,0.11997767857142858,0.11669921875,51385,0.01400130135672433,0.0045234135219029015,small_buildings_1,0.7840055051277032,0.5258011094964159,1481,840
road_5_small_buildings_1,road_5,230,210,0.12834821428571427,0.1025390625,48300,0.01316070556640625,0.0015882764543805803,small_buildings_1,0.06036727729885057,0.537002487562189,0,845
road_50_small_buildings_1,road_50,23,76,0.012834821428571428,0.037109375,1748,0.00047629220145089287,0.00047520228794642856,small_buildings_1,0.8513925534869553,0.5201401616767694,1705,921
road_51_small_buildings_1,road_51,526,239,0.2935267857142857,0.11669921875,125714,0.03425434657505581,0.008387701851981027,small_buildings_1,0.8425022441617532,0.7004202951768369,1611,922
road_52_small_buildings_1,road_52,135,283,0.07533482142857142,0.13818359375,38205,0.01041003635951451,0.0043375832693917414,small_buildings_1,0.7989776245170865,0.7962242796680516,1472,1360
road_53_small_buildings_1,road_53,152,233,0.08482142857142858,0.11376953125,35416,0.009650094168526786,0.0020931788853236605,small_buildings_1,0.8915260511585524,0.8072770414140662,1727,1362
road_54_small_buildings_1,road_54,169,110,0.09430803571428571,0.0537109375,18590,0.005065373011997768,0.0016021728515625,small_buildings_1,0.9440479512117347,0.9121521767189018,1892,1539
road_55_small_buildings_1,road_55,131,125,0.07310267857142858,0.06103515625,16375,0.0044618334089006695,0.0011005401611328125,small_buildings_1,0.9816908433786209,0.8721303783645175,1921,1500
road_56_small_buildings_1,road_56,108,101,0.060267857142857144,0.04931640625,10908,0.002972194126674107,0.0012239728655133928,small_buildings_1,0.9597362542088713,0.8435347115109401,1921,1449
road_57_small_buildings_1,road_57,65,38,0.03627232142857143,0.0185546875,2470,0.0006730215890066964,0.00047465733119419644,small_buildings_1,0.9527572474167624,0.8041057589798262,1930,1408
road_58_small_buildings_1,road_58,85,103,0.04743303571428571,0.05029296875,8755,0.0023855481828962055,0.0008283342633928571,small_buildings_1,0.982614456979852,0.8046129728618421,1943,1409
road_59_small_buildings_1,road_59,194,103,0.10825892857142858,0.05029296875,19982,0.005444662911551339,0.0018258775983537947,small_buildings_1,0.9656807723427474,0.7427212189811756,1943,1229
road_6_small_buildings_1,road_6,77,145,0.04296875,0.07080078125,11165,0.0030422210693359375,0.0008784702845982143,small_buildings_1,0.02464957036096464,0.5858916316798121,0,997
road_60_small_buildings_1,road_60,33,84,0.018415178571428572,0.041015625,2772,0.00075531005859375,0.00046948024204799106,small_buildings_1,0.9778672283081834,0.6959110200232154,1962,1230
road_61_small_buildings_1,road_61,200,85,0.11160714285714286,0.04150390625,17000,0.004632132393973214,0.0015367780412946428,small_buildings_1,0.9692289311835106,0.6461560837765957,1961,1054
road_62_small_buildings_1,road_62,22,71,0.012276785714285714,0.03466796875,1562,0.00042561122349330356,0.00025122506277901787,small_buildings_1,0.9811577455599241,0.59289357859467,1975,1053
road_63_small_buildings_1,road_63,146,36,0.08147321428571429,0.017578125,5256,0.0014321463448660715,0.0011683872767857143,small_buildings_1,0.97165258606868,0.5528344518340218,1970,921
road_64_small_buildings_1,road_64,20,243,0.011160714285714286,0.11865234375,4860,0.0013242449079241072,0.0012694767543247768,small_buildings_1,0.9204417022161409,0.5198900984653358,1762,922
road_65_small_buildings_1,road_65,688,267,0.38392857142857145,0.13037109375,183696,0.050053187779017856,0.014374869210379464,small_buildings_1,0.5945966990869522,0.27434386906228675,1089,244
road_66_small_buildings_1,road_66,736,234,0.4107142857142857,0.1142578125,172224,0.04692731584821429,0.012586866106305803,small_buildings_1,0.7263578391877192,0.31791840912394315,1374,202
road_67_small_buildings_1,road_67,735,183,0.41015625,0.08935546875,134505,0.03664970397949219,0.008859634399414062,small_buildings_1,0.8257930984978087,0.29046782666241955,1602,207
road_68_small_buildings_1,road_68,70,35,0.0390625,0.01708984375,2450,0.000667572021484375,0.0005945478166852679,small_buildings_1,0.9718822056169798,0.5071383560298547,1971,872
road_69_small_buildings_1,road_69,25,68,0.013950892857142858,0.033203125,1700,0.00046321323939732144,0.00030735560825892856,small_buildings_1,0.981421504460328,0.4934406067945795,1978,872
road_7_small_buildings_1,road_7,226,145,0.12611607142857142,0.07080078125,32770,0.008929116385323661,0.0016484941755022322,small_buildings_1,0.04762905152376033,0.6563714765348287,0,1063
road_70_small_buildings_1,road_70,179,34,0.09988839285714286,0.0166015625,6086,0.0016583033970424107,0.0013258797781808035,small_buildings_1,0.9734119520332408,0.4472220463786624,1977,712
road_71_small_buildings_1,road_71,32,62,0.017857142857142856,0.0302734375,1984,0.0005405970982142857,0.00042561122349330356,small_buildings_1,0.9828888994478233,0.40729676353576,1984,713
road_72_small_buildings_1,road_72,280,109,0.15625,0.05322265625,30520,0.0083160400390625,0.0022937229701450895,small_buildings_1,0.9708122313235032,0.33657369253385605,1909,461
road_73_small_buildings_1,road_73,28,110,0.015625,0.0537109375,3080,0.0008392333984375,0.0007138933454241071,small_buildings_1,0.9608670533158397,0.2638384337513631,1908,460
road_74_small_buildings_1,road_74,73,196,0.040736607142857144,0.095703125,14308,0.00389862060546875,0.0017721993582589285,small_buildings_1,0.8904235014029828,0.24565969362260587,1713,402
road_75_small_buildings_1,road_75,223,41,0.12444196428571429,0.02001953125,9143,0.002491269792829241,0.00249481201171875,small_buildings_1,0.9770268898126911,0.20921646324814328,1981,265
road_76_small_buildings_1,road_76,187,148,0.10435267857142858,0.072265625,27676,0.007541111537388393,0.004659925188337054,small_buildings_1,0.9439741662616215,0.1980803271233941,1874,265
road_77_small_buildings_1,road_77,97,236,0.05412946428571429,0.115234375,22892,0.006237574986049107,0.0020016261509486605,small_buildings_1,0.7791626740955963,0.13484607147718874,1503,203
road_78_small_buildings_1,road_78,104,228,0.05803571428571429,0.111328125,23712,0.006461007254464286,0.002114159720284598,small_buildings_1,0.887712555580616,0.14412741309631213,1721,219
road_79_small_buildings_1,road_79,61,22,0.03404017857142857,0.0107421875,1342,0.00036566598074776787,0.0003482273646763393,small_buildings_1,0.9472488140649452,0.1470900053096356,1928,231
road_8_small_buildings_1,road_8,54,141,0.030133928571428572,0.06884765625,7614,0.002074650355747768,0.0008607591901506696,small_buildings_1,0.03148247071858183,0.7153781146836702,0,1268
road_80_small_buildings_1,road_80,186,49,0.10379464285714286,0.02392578125,9114,0.002483367919921875,0.0016125270298549107,small_buildings_1,0.982855453568562,0.11529453498406797,1981,111
road_81_small_buildings_1,road_81,150,40,0.08370535714285714,0.01953125,6000,0.0016348702566964285,0.0016495840890066965,small_buildings_1,0.9820332018345309,0.041639198109868325,1991,0
road_82_small_buildings_1,road_82,148,275,0.08258928571428571,0.13427734375,40700,0.011089869907924108,0.006539481026785714,small_buildings_1,0.916844482421875,0.045848005022321434,1755,0
road_83_small_buildings_1,road_83,146,20,0.08147321428571429,0.009765625,2920,0.0007956368582589286,0.0007234300885881696,small_buildings_1,0.8680219000117703,0.043372091068065645,1767,0
road_84_small_buildings_1,road_84,145,131,0.08091517857142858,0.06396484375,18995,0.0051757267543247765,0.003493445260184152,small_buildings_1,0.8368166423738398,0.038973926356869866,1656,0
road_85_small_buildings_1,road_85,62,25,0.03459821428571429,0.01220703125,1550,0.0004223414829799107,0.00040190560477120537,small_buildings_1,0.8226271186440678,0.06449909200968523,1673,82
road_86_small_buildings_1,road_86,121,306,0.06752232142857142,0.1494140625,37026,0.010088784354073661,0.005665915352957589,small_buildings_1,0.7466808193243845,0.05058665939865896,1392,23
road_87_small_buildings_1,road_87,144,31,0.08035714285714286,0.01513671875,4464,0.0012163434709821428,0.00122833251953125,small_buildings_1,0.6871577265417036,0.04092649773418684,1392,0
road_88_small_buildings_1,road_88,30,123,0.016741071428571428,0.06005859375,3690,0.0010054452078683035,0.0010389600481305803,small_buildings_1,0.6649795160060976,0.07136051829268293,1300,113
road_89_small_buildings_1,road_89,142,96,0.07924107142857142,0.046875,13632,0.0037144252232142855,0.002899442400251116,small_buildings_1,0.6494872060309181,0.03160403619087895,1282,0
road_9_small_buildings_1,road_9,232,122,0.12946428571428573,0.0595703125,28304,0.007712227957589286,0.002034051077706473,small_buildings_1,0.048360905580207635,0.7748852532054349,19,1272
road_90_small_buildings_1,road_90,138,706,0.07700892857142858,0.3447265625,97428,0.026547023228236606,0.010047095162527902,small_buildings_1,0.2798505861758604,0.11431064905215198,236,154
road_91_small_buildings_1,road_91,96,22,0.05357142857142857,0.0107421875,2112,0.0005754743303571429,0.0003749302455357143,small_buildings_1,0.20097741415334303,0.029472477808347174,404,0
road_92_small_buildings_1,road_92,19,127,0.010602678571428572,0.06201171875,2413,0.0006574903215680804,0.0004509517124720982,small_buildings_1,0.23321109091767372,0.04997976909797151,406,78
road_93_small_buildings_1,road_93,19,127,0.010602678571428572,0.06201171875,2413,0.0006574903215680804,0.0005999973842075893,small_buildings_1,0.27970000638623976,0.04861068874075516,510,77
road_94_small_buildings_1,road_94,95,99,0.053013392857142856,0.04833984375,9405,0.002562659127371652,0.0016604832240513393,small_buildings_1,0.3256193335658024,0.02376248666721365,611,0
road_95_small_buildings_1,road_95,96,222,0.05357142857142857,0.1083984375,21312,0.005807059151785714,0.0025994437081473215,small_buildings_1,0.255114003947196,0.019268435066636717,415,0
None_small_buildings_10,None,2043,1278,0.99755859375,0.9984375,2610954,0.9959999084472656,0.07748336791992187,small_buildings_10,0.7018599871749427,0.48630360011637325,0,0
road_1_small_buildings_10,road_1,124,548,0.060546875,0.428125,67952,0.025921630859375,0.008995819091796874,small_buildings_10,0.21612962216945125,0.1523660914243385,77,266
road_10_small_buildings_10,road_10,253,200,0.12353515625,0.15625,50600,0.0193023681640625,0.0059234619140625,small_buildings_10,0.46943827279752703,0.6530843790752995,498,1218
road_11_small_buildings_10,road_11,233,548,0.11376953125,0.428125,127684,0.04870758056640625,0.011285400390625,small_buildings_10,0.23923288348431587,0.7148569209179794,76,1342
road_12_small_buildings_10,road_12,253,191,0.12353515625,0.14921875,48323,0.018433761596679688,0.003204345703125,small_buildings_10,0.4753709077380952,0.7665223330543155,498,1457
road_13_small_buildings_10,road_13,229,539,0.11181640625,0.42109375,123431,0.04708518981933594,0.013259124755859376,small_buildings_10,0.21847270322659532,0.8217994412931915,83,1577
road_14_small_buildings_10,road_14,253,165,0.12353515625,0.12890625,41745,0.015924453735351562,0.0029205322265625,small_buildings_10,0.4712991648706897,0.8979328916862591,502,1694
road_15_small_buildings_10,road_15,116,535,0.056640625,0.41796875,62060,0.02367401123046875,0.005478286743164062,small_buildings_10,0.24082535817491818,0.9310019935175997,87,1833
road_16_small_buildings_10,road_16,134,513,0.0654296875,0.40078125,68742,0.026222991943359374,0.0070514678955078125,small_buildings_10,0.6693573336489045,0.927825216180349,622,1816
road_17_small_buildings_10,road_17,237,534,0.11572265625,0.4171875,126558,0.04827804565429687,0.014804840087890625,small_buildings_10,0.673263817315125,0.8267251136345336,603,1579
road_18_small_buildings_10,road_18,236,538,0.115234375,0.4203125,126968,0.0484344482421875,0.012939071655273438,small_buildings_10,0.6810807318538282,0.7112305493648471,603,1342
road_19_small_buildings_10,road_19,237,534,0.11572265625,0.4171875,126558,0.04827804565429687,0.0095672607421875,small_buildings_10,0.6928082947069378,0.5892704673170853,604,1102
road_2_small_buildings_10,road_2,261,118,0.12744140625,0.0921875,30798,0.011748504638671876,0.00329132080078125,small_buildings_10,0.45396619291840523,0.18123213936456883,507,267
road_20_small_buildings_10,road_20,228,535,0.111328125,0.41796875,121980,0.04653167724609375,0.010882568359375,small_buildings_10,0.6838484066092961,0.47922351984782496,605,876
road_21_small_buildings_10,road_21,234,533,0.1142578125,0.41640625,124722,0.04757766723632813,0.012145614624023438,small_buildings_10,0.6744089893683847,0.35712865167326235,605,630
road_22_small_buildings_10,road_22,233,533,0.11376953125,0.41640625,124189,0.04737434387207031,0.013398361206054688,small_buildings_10,0.6682938574794294,0.2524776905669006,604,393
road_23_small_buildings_10,road_23,1764,1273,0.861328125,0.99453125,2245572,0.8566177368164063,0.055902099609375,small_buildings_10,0.14314253526244677,0.5000025556264245,1,250
road_24_small_buildings_10,road_24,242,94,0.1181640625,0.0734375,22748,0.00867767333984375,0.0026149749755859375,small_buildings_10,0.8620981491611962,0.19784394089624363,1046,273
road_25_small_buildings_10,road_25,254,58,0.1240234375,0.0453125,14732,0.00561981201171875,0.0015384674072265625,small_buildings_10,0.8753659264195388,0.3152886392341309,1080,505
road_26_small_buildings_10,road_26,254,91,0.1240234375,0.07109375,23114,0.008817291259765625,0.002252960205078125,small_buildings_10,0.8627018603962073,0.4158189400874111,1050,742
road_27_small_buildings_10,road_27,250,152,0.1220703125,0.11875,38000,0.014495849609375,0.004351425170898438,small_buildings_10,0.8449551262382748,0.5368197536326379,988,977
road_28_small_buildings_10,road_28,262,98,0.1279296875,0.0765625,25676,0.00979461669921875,0.0024799346923828126,small_buildings_10,0.8601391853176434,0.6466826618020305,1042,1210
road_29_small_buildings_10,road_29,253,92,0.12353515625,0.071875,23276,0.00887908935546875,0.0013973236083984375,small_buildings_10,0.8738704613704614,0.774626010954136,1048,1456
road_3_small_buildings_10,road_3,241,550,0.11767578125,0.4296875,132550,0.050563812255859375,0.016434860229492188,small_buildings_10,0.24906802349534618,0.24596017334998724,74,391
road_30_small_buildings_10,road_30,247,125,0.12060546875,0.09765625,30875,0.011777877807617188,0.0035228729248046875,small_buildings_10,0.8571364036275041,0.8857727480373578,1045,1697
road_4_small_buildings_10,road_4,256,413,0.125,0.32265625,105728,0.04033203125,0.0029613494873046873,small_buildings_10,0.48483672549272183,0.3111801373502512,497,503
road_5_small_buildings_10,road_5,229,546,0.11181640625,0.4265625,125034,0.047696685791015624,0.013776779174804688,small_buildings_10,0.24620044043333794,0.36157000099508513,76,637
road_6_small_buildings_10,road_6,257,258,0.12548828125,0.2015625,66306,0.025293731689453126,0.005240249633789063,small_buildings_10,0.45526685457159494,0.43173464144509355,470,742
road_7_small_buildings_10,road_7,235,534,0.11474609375,0.4171875,125490,0.047870635986328125,0.012783050537109375,small_buildings_10,0.24283399544911966,0.49084992119889587,88,870
road_8_small_buildings_10,road_8,251,185,0.12255859375,0.14453125,46435,0.017713546752929688,0.004593276977539062,small_buildings_10,0.47025189975915616,0.5372582397511627,499,981
road_9_small_buildings_10,road_9,235,540,0.11474609375,0.421875,126900,0.04840850830078125,0.013148117065429687,small_buildings_10,0.2408089848623321,0.594636377730873,84,1104
None_small_buildings_11_0_0,None,1022,1016,0.998046875,0.9921875,1038352,0.9902496337890625,0.10715007781982422,small_buildings_11_0_0,0.4097105714031418,0.264667472450603,6,0
road_1_small_buildings_11_0_0,road_1,257,120,0.2509765625,0.1171875,30840,0.02941131591796875,0.008760452270507812,small_buildings_11_0_0,0.2093468916693882,0.10520839711925757,144,4
road_10_small_buildings_11_0_0,road_10,576,349,0.5625,0.3408203125,201024,0.19171142578125,0.022429466247558594,small_buildings_11_0_0,0.8256263137649348,0.7346795659227646,673,446
road_11_small_buildings_11_0_0,road_11,514,232,0.501953125,0.2265625,119248,0.1137237548828125,0.020658493041992188,small_buildings_11_0_0,0.7137975811617118,0.6287261481078616,609,391
road_12_small_buildings_11_0_0,road_12,97,176,0.0947265625,0.171875,17072,0.0162811279296875,0.00342559814453125,small_buildings_11_0_0,0.5928723987332962,0.9129228145879733,498,883
road_13_small_buildings_11_0_0,road_13,401,183,0.3916015625,0.1787109375,73383,0.06998348236083984,0.012526512145996094,small_buildings_11_0_0,0.5825328023886562,0.5755741904977161,526,422
road_14_small_buildings_11_0_0,road_14,55,25,0.0537109375,0.0244140625,1375,0.0013113021850585938,0.000995635986328125,small_buildings_11_0_0,0.25951867816091956,0.3214995285560345,253,302
road_15_small_buildings_11_0_0,road_15,55,269,0.0537109375,0.2626953125,14795,0.014109611511230469,0.0026674270629882812,small_buildings_11_0_0,0.14131700817840542,0.3557330538299964,9,342
road_16_small_buildings_11_0_0,road_16,114,72,0.111328125,0.0703125,8208,0.0078277587890625,0.0027933120727539062,small_buildings_11_0_0,0.2568009292847388,0.3925961292249915,220,343
road_17_small_buildings_11_0_0,road_17,108,291,0.10546875,0.2841796875,31428,0.029972076416015625,0.004927635192871094,small_buildings_11_0_0,0.08411667493226244,0.4455141628967486,1,408
road_18_small_buildings_11_0_0,road_18,320,251,0.3125,0.2451171875,80320,0.07659912109375,0.0163726806640625,small_buildings_11_0_0,0.28593537258635254,0.5725043617668045,166,430
road_19_small_buildings_11_0_0,road_19,114,312,0.111328125,0.3046875,35568,0.0339202880859375,0.005588531494140625,small_buildings_11_0_0,0.11100382625853242,0.7464492120840444,0,708
road_2_small_buildings_11_0_0,road_2,123,263,0.1201171875,0.2568359375,32349,0.03085041046142578,0.007363319396972656,small_buildings_11_0_0,0.1331122607984717,0.2494963512660277,0,203
road_20_small_buildings_11_0_0,road_20,111,183,0.1083984375,0.1787109375,20313,0.019371986389160156,0.0038633346557617188,small_buildings_11_0_0,0.2834849323469514,0.7909946521692175,215,754
road_21_small_buildings_11_0_0,road_21,198,208,0.193359375,0.203125,41184,0.039276123046875,0.012341499328613281,small_buildings_11_0_0,0.13857490546035856,0.8993547488360637,51,822
road_22_small_buildings_11_0_0,road_22,169,192,0.1650390625,0.1875,32448,0.03094482421875,0.0052738189697265625,small_buildings_11_0_0,0.2844069634380651,0.9421601279950271,191,853
road_23_small_buildings_11_0_0,road_23,215,106,0.2099609375,0.103515625,22790,0.021734237670898438,0.0065517425537109375,small_buildings_11_0_0,0.9592405272016011,0.9134610682769286,916,807
road_3_small_buildings_11_0_0,road_3,53,24,0.0517578125,0.0234375,1272,0.00121307373046875,0.0008668899536132812,small_buildings_11_0_0,0.25335619499449946,0.2824725831958196,248,264
road_4_small_buildings_11_0_0,road_4,173,439,0.1689453125,0.4287109375,75947,0.07242870330810547,0.015947341918945312,small_buildings_11_0_0,0.469318464261153,0.3619839554553881,253,300
road_5_small_buildings_11_0_0,road_5,385,158,0.3759765625,0.154296875,60830,0.05801200866699219,0.014466285705566406,small_buildings_11_0_0,0.6964357818577361,0.17457363187256905,631,1
road_6_small_buildings_11_0_0,road_6,408,221,0.3984375,0.2158203125,90168,0.08599090576171875,0.025188446044921875,small_buildings_11_0_0,0.8461984683216909,0.16605699912681735,762,1
road_7_small_buildings_11_0_0,road_7,71,125,0.0693359375,0.1220703125,8875,0.008463859558105469,0.00247955322265625,small_buildings_11_0_0,0.7270969801682692,0.3731944861778846,677,338
road_8_small_buildings_11_0_0,road_8,109,230,0.1064453125,0.224609375,25070,0.023908615112304688,0.005527496337890625,small_buildings_11_0_0,0.8568518765635783,0.43702654578588684,782,391
road_9_small_buildings_11_0_0,road_9,84,57,0.08203125,0.0556640625,4788,0.004566192626953125,0.0017499923706054688,small_buildings_11_0_0,0.9722320972411445,0.38291308327656676,965,345
None_small_buildings_11_0_1,None,719,974,0.7021484375,0.951171875,700306,0.6678638458251953,0.0347900390625,small_buildings_11_0_1,0.49633363422594573,0.20024735300164473,7,0
road_1_small_buildings_11_0_1,road_1,425,287,0.4150390625,0.2802734375,121975,0.11632442474365234,0.027675628662109375,small_buildings_11_0_1,0.13015636441462786,0.18363325669796693,1,1
road_10_small_buildings_11_0_1,road_10,559,697,0.5458984375,0.6806640625,389623,0.37157344818115234,0.008414268493652344,small_buildings_11_0_1,0.6021976032103593,0.6194833018106086,112,247
road_11_small_buildings_11_0_1,road_11,229,296,0.2236328125,0.2890625,67784,0.06464385986328125,0.01308441162109375,small_buildings_11_0_1,0.8925460237108236,0.7131670804482507,726,630
road_12_small_buildings_11_0_1,road_12,288,202,0.28125,0.197265625,58176,0.05548095703125,0.0112457275390625,small_buildings_11_0_1,0.6643525205117876,0.875302442863806,599,734
road_14_small_buildings_11_0_1,road_14,138,75,0.134765625,0.0732421875,10350,0.009870529174804688,0.0016803741455078125,small_buildings_11_0_1,0.551377052887344,0.60107421875,527,543
road_15_small_buildings_11_0_1,road_15,414,478,0.404296875,0.466796875,197892,0.18872451782226562,0.029256820678710938,small_buildings_11_0_1,0.33943027551298977,0.8075602706947975,67,608
