id_name_1,id_name_2,dist,coords_1,coords_2,norm_coords_1_y,norm_coords_1_x,norm_coords_2_y,norm_coords_2_x
11478.jpg.json_0_0,11478.jpg.json_4_9,47.41307836451879,[399.   88.5],[377.  130.5],399.0,88.5,126.0,-0.5
11478.jpg.json_0_0,11478.jpg.json_4_10,8.602325267042627,[ 86.5 311. ],[ 93.5 316. ],86.5,311.0,-0.5,116.0
11478.jpg.json_0_0,11478.jpg.json_4_11,20.248456731316587,[357.  412.5],[346.  395.5],357.0,412.5,142.0,143.5
11478.jpg.json_0_0,11478.jpg.json_4_12,0.0,[441.5 354. ],[441.5 354. ],441.5,354.0,98.5,1.0
11478.jpg.json_0_0,11478.jpg.json_4_13,0.0,[349.5 419. ],[349.5 419. ],349.5,419.0,88.5,25.0
11478.jpg.json_0_0,11478.jpg.json_4_14,0.0,[268.  432.5],[268.  432.5],268.0,432.5,43.0,52.5
11478.jpg.json_0_0,11478.jpg.json_4_15,48.66210024238576,[104.5 340. ],[152.5 332. ],104.5,340.0,0.5,55.0
11478.jpg.json_0_0,11478.jpg.json_4_16,0.0,[258.5 440. ],[258.5 440. ],258.5,440.0,150.5,109.0
11478.jpg.json_0_0,11478.jpg.json_4_17,0.0,[114.  362.5],[114.  362.5],114.0,362.5,55.0,113.5
11478.jpg.json_0_0,11478.jpg.json_4_18,32.01562118716424,[142.5 115. ],[167.5 135. ],142.5,115.0,-0.5,52.0
11478.jpg.json_0_0,11478.jpg.json_4_19,0.0,[255.   50.5],[255.   50.5],255.0,50.5,91.0,6.5
11478.jpg.json_0_0,11478.jpg.json_4_20,0.0,[145.  105.5],[145.  105.5],145.0,105.5,44.0,82.5
11478.jpg.json_0_0,11478.jpg.json_4_21,32.69556544854363,[112.5 196. ],[142.5 183. ],112.5,196.0,-0.5,30.0
11478.jpg.json_0_0,11478.jpg.json_4_22,0.0,[ 63.  171.5],[ 63.  171.5],63.0,171.5,21.0,86.5
11478.jpg.json_0_0,11478.jpg.json_4_23,0.0,[ 79.  249.5],[ 79.  249.5],79.0,249.5,15.0,98.5
11478.jpg.json_1_1,11478.jpg.json_2_2,9.486832980505138,[490.  231.5],[493.  222.5],51.0,15.5,39.0,89.5
11478.jpg.json_1_1,11478.jpg.json_2_3,58.077534382926416,[446.  215.5],[449.  157.5],7.0,-0.5,6.0,76.5
11478.jpg.json_1_1,11478.jpg.json_2_4,0.0,[487.  247.5],[487.  247.5],48.0,31.5,16.0,4.5
11478.jpg.json_1_1,11478.jpg.json_2_5,9.848857801796104,[481.  245.5],[477.  254.5],42.0,29.5,79.0,-0.5
11478.jpg.json_1_1,11478.jpg.json_1_6,39.293765408777,[488.  247.5],[498.  285.5],49.0,31.5,64.0,-0.5
11478.jpg.json_1_1,11478.jpg.json_4_7,77.78174593052023,[485.  247.5],[474.  324.5],46.0,31.5,16.0,-0.5
11478.jpg.json_1_1,11478.jpg.json_4_8,70.83078426785913,[442.  215.5],[426.  146.5],3.0,-0.5,148.0,114.5
11478.jpg.json_1_1,11478.jpg.json_4_9,0.0,[445.  215.5],[445.  215.5],6.0,-0.5,194.0,84.5
11478.jpg.json_1_1,11478.jpg.json_4_10,157.20368952413298,[438.5 223. ],[281.5 215. ],-0.5,7.0,187.5,15.0
11478.jpg.json_1_1,11478.jpg.json_4_11,69.1158447825099,[440.  230.5],[404.  289.5],1.0,14.5,200.0,37.5
11478.jpg.json_1_1,11478.jpg.json_4_12,114.23659658795864,[485.  247.5],[440.  352.5],46.0,31.5,97.0,-0.5
11478.jpg.json_1_1,11478.jpg.json_4_13,185.18099254513135,[440.  230.5],[354.  394.5],1.0,14.5,93.0,0.5
11478.jpg.json_1_1,11478.jpg.json_4_14,237.6047137579556,[438.5 229. ],[268.5 395. ],-0.5,13.0,43.5,15.0
11478.jpg.json_1_1,11478.jpg.json_4_15,221.43396306799912,[438.5 229. ],[250.5 346. ],-0.5,13.0,98.5,69.0
11478.jpg.json_1_1,11478.jpg.json_4_16,249.35917869611296,[438.5 229. ],[224.5 357. ],-0.5,13.0,116.5,26.0
11478.jpg.json_1_1,11478.jpg.json_4_17,296.36632737205485,[438.5 229. ],[155.5 317. ],-0.5,13.0,96.5,68.0
11478.jpg.json_1_1,11478.jpg.json_4_18,90.0499861188218,[441.5 216. ],[363.5 171. ],2.5,0.0,195.5,88.0
11478.jpg.json_1_1,11478.jpg.json_4_19,188.86238376129853,[441.5 216. ],[304.5  86. ],2.5,0.0,140.5,42.0
11478.jpg.json_1_1,11478.jpg.json_4_20,250.04999500099976,[441.5 216. ],[254.5  50. ],2.5,0.0,153.5,27.0
11478.jpg.json_1_1,11478.jpg.json_4_21,229.7063342618135,[438.5 223. ],[209.5 205. ],-0.5,7.0,66.5,52.0
11478.jpg.json_1_1,11478.jpg.json_4_22,276.14670014323906,[438.5 223. ],[174.5 142. ],-0.5,7.0,132.5,57.0
11478.jpg.json_1_1,11478.jpg.json_4_23,280.0,[438.5 223. ],[158.5 223. ],-0.5,7.0,94.5,72.0
11478.jpg.json_2_2,11478.jpg.json_2_3,0.0,[498.  146.5],[498.  146.5],44.0,13.5,55.0,65.5
11478.jpg.json_2_2,11478.jpg.json_2_4,20.0,[497.  222.5],[497.  242.5],43.0,89.5,26.0,-0.5
11478.jpg.json_2_2,11478.jpg.json_2_5,35.77708763999664,[493.  222.5],[477.  254.5],39.0,89.5,79.0,-0.5
11478.jpg.json_2_2,11478.jpg.json_1_6,63.0,[498.  222.5],[498.  285.5],44.0,89.5,64.0,-0.5
11478.jpg.json_2_2,11478.jpg.json_4_7,103.75451797391764,[493.  222.5],[474.  324.5],39.0,89.5,16.0,-0.5
11478.jpg.json_2_2,11478.jpg.json_4_8,9.433981132056603,[456.5 137. ],[448.5 132. ],2.5,4.0,170.5,100.0
11478.jpg.json_2_2,11478.jpg.json_4_9,14.317821063276352,[454.5 168. ],[441.5 174. ],0.5,35.0,190.5,43.0
11478.jpg.json_2_2,11478.jpg.json_4_10,177.05366418123066,[453.5 166. ],[281.5 208. ],-0.5,33.0,187.5,8.0
11478.jpg.json_2_2,11478.jpg.json_4_11,110.75197515168747,[492.5 222. ],[407.5 293. ],38.5,89.0,203.5,41.0
11478.jpg.json_2_2,11478.jpg.json_4_12,140.38874598770374,[493.  222.5],[440.  352.5],39.0,89.5,97.0,-0.5
11478.jpg.json_2_2,11478.jpg.json_4_13,221.14474897677312,[493.  222.5],[354.  394.5],39.0,89.5,93.0,0.5
11478.jpg.json_2_2,11478.jpg.json_4_14,283.0282671395209,[492.5 222. ],[268.5 395. ],38.5,89.0,43.5,15.0
11478.jpg.json_2_2,11478.jpg.json_4_15,257.1867026111576,[453.5 166. ],[221.5 277. ],-0.5,33.0,69.5,0.0
11478.jpg.json_2_2,11478.jpg.json_4_16,295.1016773927251,[470.5 194. ],[224.5 357. ],16.5,61.0,116.5,26.0
11478.jpg.json_2_2,11478.jpg.json_4_17,334.0688551780905,[454.5 168. ],[155.5 317. ],0.5,35.0,96.5,68.0
11478.jpg.json_2_2,11478.jpg.json_4_18,79.0,[453.5 149. ],[374.5 149. ],-0.5,16.0,206.5,66.0
11478.jpg.json_2_2,11478.jpg.json_4_19,160.0312469488381,[455.5 139. ],[304.5  86. ],1.5,6.0,140.5,42.0
11478.jpg.json_2_2,11478.jpg.json_4_20,219.7293790097264,[455.5 139. ],[255.5  48. ],1.5,6.0,154.5,25.0
11478.jpg.json_2_2,11478.jpg.json_4_21,246.94128856876085,[453.5 166. ],[209.5 204. ],-0.5,33.0,66.5,51.0
11478.jpg.json_2_2,11478.jpg.json_4_22,270.4755072090632,[453.5 147. ],[187.5  98. ],-0.5,14.0,145.5,13.0
11478.jpg.json_2_2,11478.jpg.json_4_23,298.7206052484495,[453.5 166. ],[158.5 213. ],-0.5,33.0,94.5,62.0
11478.jpg.json_2_3,11478.jpg.json_2_4,95.2732911156112,[452.  157.5],[493.  243.5],9.0,76.5,22.0,0.5
11478.jpg.json_2_3,11478.jpg.json_2_5,99.24716620639605,[452.  157.5],[473.  254.5],9.0,76.5,75.0,-0.5
11478.jpg.json_2_3,11478.jpg.json_1_6,134.17153200288055,[452.  157.5],[481.  288.5],9.0,76.5,47.0,2.5
11478.jpg.json_2_3,11478.jpg.json_4_7,168.19334112859522,[452.  157.5],[472.  324.5],9.0,76.5,14.0,-0.5
11478.jpg.json_2_3,11478.jpg.json_4_8,0.0,[445.5 103. ],[445.5 103. ],2.5,22.0,167.5,71.0
11478.jpg.json_2_3,11478.jpg.json_4_9,17.88854381999832,[449.  157.5],[441.  173.5],6.0,76.5,190.0,42.5
11478.jpg.json_2_3,11478.jpg.json_4_10,171.81676286090365,[442.5 148. ],[281.5 208. ],-0.5,67.0,187.5,8.0
11478.jpg.json_2_3,11478.jpg.json_4_11,137.35355838128112,[449.  157.5],[384.  278.5],6.0,76.5,180.0,26.5
11478.jpg.json_2_3,11478.jpg.json_4_12,195.20758181996928,[449.  157.5],[440.  352.5],6.0,76.5,97.0,-0.5
11478.jpg.json_2_3,11478.jpg.json_4_13,255.3311575190149,[449.  157.5],[354.  394.5],6.0,76.5,93.0,0.5
11478.jpg.json_2_3,11478.jpg.json_4_14,298.1358750637031,[449.  157.5],[263.  390.5],6.0,76.5,38.0,10.5
11478.jpg.json_2_3,11478.jpg.json_4_15,255.8945095151516,[442.5 148. ],[221.5 277. ],-0.5,67.0,69.5,0.0
11478.jpg.json_2_3,11478.jpg.json_4_16,300.2931900659753,[448.5 157. ],[224.5 357. ],5.5,76.0,116.5,26.0
11478.jpg.json_2_3,11478.jpg.json_4_17,333.0615558721841,[442.5 148. ],[155.5 317. ],-0.5,67.0,96.5,68.0
11478.jpg.json_2_3,11478.jpg.json_4_18,68.00735254367721,[442.5 148. ],[374.5 149. ],-0.5,67.0,206.5,66.0
11478.jpg.json_2_3,11478.jpg.json_4_19,141.22322755127783,[442.5 116. ],[304.5  86. ],-0.5,35.0,140.5,42.0
11478.jpg.json_2_3,11478.jpg.json_4_20,197.6992665641428,[445.5 103. ],[256.5  45. ],2.5,22.0,155.5,22.0
11478.jpg.json_2_3,11478.jpg.json_4_21,239.6351393264352,[442.5 148. ],[209.5 204. ],-0.5,67.0,66.5,51.0
11478.jpg.json_2_3,11478.jpg.json_4_22,255.63450471327224,[442.5 116. ],[187.5  98. ],-0.5,35.0,145.5,13.0
11478.jpg.json_2_3,11478.jpg.json_4_23,291.34343994674055,[442.5 148. ],[158.5 213. ],-0.5,67.0,94.5,62.0
11478.jpg.json_2_4,11478.jpg.json_2_5,0.0,[477.5 255. ],[477.5 255. ],6.5,12.0,79.5,0.0
11478.jpg.json_2_4,11478.jpg.json_1_6,0.0,[481.  288.5],[481.  288.5],10.0,45.5,47.0,2.5
11478.jpg.json_2_4,11478.jpg.json_4_7,36.0,[474.  288.5],[474.  324.5],3.0,45.5,16.0,-0.5
11478.jpg.json_2_4,11478.jpg.json_4_8,111.80339887498948,[493.  243.5],[443.  143.5],22.0,0.5,165.0,111.5
11478.jpg.json_2_4,11478.jpg.json_4_9,44.28317965096906,[475.5 257. ],[435.5 238. ],4.5,14.0,184.5,107.0
11478.jpg.json_2_4,11478.jpg.json_4_10,197.6992665641428,[470.5 273. ],[281.5 215. ],-0.5,30.0,187.5,15.0
11478.jpg.json_2_4,11478.jpg.json_4_11,63.50590523722971,[470.5 285. ],[407.5 293. ],-0.5,42.0,203.5,41.0
11478.jpg.json_2_4,11478.jpg.json_4_12,72.47068372797375,[474.  288.5],[440.  352.5],3.0,45.5,97.0,-0.5
11478.jpg.json_2_4,11478.jpg.json_4_13,159.81239000778382,[470.5 285. ],[356.5 397. ],-0.5,42.0,95.5,3.0
11478.jpg.json_2_4,11478.jpg.json_4_14,230.00869548780108,[470.5 285. ],[268.5 395. ],-0.5,42.0,43.5,15.0
11478.jpg.json_2_4,11478.jpg.json_4_15,228.3002409109548,[470.5 285. ],[250.5 346. ],-0.5,42.0,98.5,69.0
11478.jpg.json_2_4,11478.jpg.json_4_16,255.8906016249913,[470.5 285. ],[232.5 379. ],-0.5,42.0,124.5,48.0
11478.jpg.json_2_4,11478.jpg.json_4_17,316.62122480970856,[470.5 285. ],[155.5 317. ],-0.5,42.0,96.5,68.0
11478.jpg.json_2_4,11478.jpg.json_4_18,141.20906486483082,[475.5 257. ],[363.5 171. ],4.5,14.0,195.5,88.0
11478.jpg.json_2_4,11478.jpg.json_4_19,241.83051916579925,[475.5 257. ],[304.5  86. ],4.5,14.0,140.5,42.0
11478.jpg.json_2_4,11478.jpg.json_4_20,302.80356668969404,[475.5 257. ],[254.5  50. ],4.5,14.0,153.5,27.0
11478.jpg.json_2_4,11478.jpg.json_4_21,269.71281022598833,[470.5 273. ],[209.5 205. ],-0.5,30.0,66.5,52.0
11478.jpg.json_2_4,11478.jpg.json_4_22,321.67219338948155,[474.5 259. ],[171.5 151. ],3.5,16.0,129.5,66.0
11478.jpg.json_2_4,11478.jpg.json_4_23,315.9810120877519,[470.5 273. ],[158.5 223. ],-0.5,30.0,94.5,72.0
11478.jpg.json_2_5,11478.jpg.json_1_6,0.0,[488.  297.5],[488.  297.5],90.0,42.5,54.0,11.5
